entry_id,text,categories,value_most_plain,greatest_thing_plain,most_important_value_plain,value_least_plain,worst_thing_plain,value_most__kindness,value_most__suffering,value_most__fairness,value_most__cheating,value_most__loyalty,value_most__treason,value_most__authority,value_most__subversion,value_most__purity,value_most__impurity,value_most__a_drink,value_most__the_dawn,value_most__age,greatest_thing__kindness,greatest_thing__suffering,greatest_thing__fairness,greatest_thing__cheating,greatest_thing__loyalty,greatest_thing__treason,greatest_thing__authority,greatest_thing__subversion,greatest_thing__purity,greatest_thing__impurity,greatest_thing__a_drink,greatest_thing__the_dawn,greatest_thing__age,most_important_value__kindness,most_important_value__suffering,most_important_value__fairness,most_important_value__cheating,most_important_value__loyalty,most_important_value__treason,most_important_value__authority,most_important_value__subversion,most_important_value__purity,most_important_value__impurity,most_important_value__a_drink,most_important_value__the_dawn,most_important_value__age,value_least__kindness,value_least__suffering,value_least__fairness,value_least__cheating,value_least__loyalty,value_least__treason,value_least__authority,value_least__subversion,value_least__purity,value_least__impurity,value_least__a_drink,value_least__the_dawn,value_least__age,worst_thing__kindness,worst_thing__suffering,worst_thing__fairness,worst_thing__cheating,worst_thing__loyalty,worst_thing__treason,worst_thing__authority,worst_thing__subversion,worst_thing__purity,worst_thing__impurity,worst_thing__a_drink,worst_thing__the_dawn,worst_thing__age,greatest_ask_worst__kindness,greatest_ask_worst__suffering,greatest_ask_worst__fairness,greatest_ask_worst__cheating,greatest_ask_worst__loyalty,greatest_ask_worst__treason,greatest_ask_worst__authority,greatest_ask_worst__subversion,greatest_ask_worst__purity,greatest_ask_worst__impurity,greatest_ask_worst__a_drink,greatest_ask_worst__the_dawn,greatest_ask_worst__age,worst_ask_greatest__kindness,worst_ask_greatest__suffering,worst_ask_greatest__fairness,worst_ask_greatest__cheating,worst_ask_greatest__loyalty,worst_ask_greatest__treason,worst_ask_greatest__authority,worst_ask_greatest__subversion,worst_ask_greatest__purity,worst_ask_greatest__impurity,worst_ask_greatest__a_drink,worst_ask_greatest__the_dawn,worst_ask_greatest__age
1933,douchebag,sanctity.vice,-10.40625,-9.90625,-11.4921875,-8.15625,-7.39453125,-10.40625,-10.09375,-10.7578125,-9.6484375,-10.03125,-9.6015625,-10.171875,-10.6953125,-10.1796875,-10.125,-10.5234375,-10.5078125,-9.875,-10.5546875,-10.4140625,-11.1484375,-9.90625,-10.59375,-10.53125,-10.3515625,-11.203125,-10.15625,-10.5390625,-10.90625,-10.8515625,-10.859375,-11.0546875,-11.046875,-11.3828125,-10.859375,-11.15625,-10.703125,-11.046875,-10.8046875,-10.7109375,-10.7109375,-10.8515625,-11.1640625,-11.2890625,-9.2890625,-8.9296875,-9.9140625,-8.4765625,-9.265625,-8.125,-8.984375,-9.484375,-8.9375,-8.8671875,-9.0,-9.3125,-8.1953125,-9.9921875,-9.7890625,-10.796875,-9.453125,-10.03125,-9.9453125,-9.8671875,-10.21875,-9.1484375,-9.703125,-9.3203125,-9.7421875,-9.5,-8.84375,-10.15625,-9.359375,-9.578125,-8.5859375,-9.921875,-8.640625,-9.453125,-8.6484375,-9.2265625,-8.2578125,-9.015625,-9.0546875,-11.0390625,-10.859375,-11.71875,-11.15625,-11.3984375,-10.8515625,-11.34375,-11.515625,-10.4140625,-10.8125,-11.5234375,-11.3046875,-11.3515625
1934,perversely,sanctity.vice,-10.0625,-9.484375,-10.1796875,-8.6484375,-9.34375,-9.8125,-9.09375,-10.34375,-9.4453125,-9.6328125,-9.6796875,-9.6953125,-9.9140625,-9.8046875,-9.3828125,-9.609375,-9.7578125,-9.7578125,-9.9296875,-9.8125,-10.6015625,-10.1640625,-10.1484375,-10.8671875,-10.1171875,-10.1484375,-10.1015625,-10.4375,-9.90625,-10.0546875,-10.4453125,-10.4375,-10.65625,-10.9609375,-10.7421875,-10.625,-10.8046875,-10.4765625,-10.6875,-10.3125,-10.9453125,-10.40625,-10.96875,-10.9609375,-8.28125,-7.6484375,-8.4609375,-8.328125,-8.515625,-7.796875,-8.390625,-8.40625,-8.125,-8.0,-7.8828125,-7.9453125,-8.3828125,-10.0703125,-9.5546875,-11.1171875,-10.4140625,-10.328125,-10.234375,-10.40625,-10.2578125,-9.6796875,-10.15625,-10.15625,-10.3828125,-10.4765625,-9.3125,-9.7890625,-9.8203125,-10.2109375,-9.4140625,-10.2421875,-9.4453125,-9.8359375,-9.2109375,-9.5859375,-9.484375,-9.3984375,-10.109375,-10.015625,-9.7421875,-11.109375,-10.8359375,-10.515625,-10.6171875,-10.6953125,-10.4765625,-10.0546875,-10.5078125,-10.8125,-10.4609375,-11.0703125
1935,pukes,sanctity.vice,-10.1015625,-9.9765625,-12.0234375,-7.58203125,-7.609375,-10.625,-9.15625,-10.7578125,-8.640625,-10.2734375,-9.9453125,-10.1015625,-10.90625,-9.625,-9.8046875,-9.359375,-9.984375,-10.03125,-10.828125,-10.15625,-11.34375,-8.6328125,-11.1015625,-10.2734375,-10.6640625,-11.6640625,-9.53125,-10.4140625,-10.4296875,-10.8984375,-11.15625,-12.28125,-12.0,-12.5234375,-12.2734375,-12.4375,-11.9296875,-12.15625,-12.3828125,-11.453125,-11.984375,-12.1640625,-12.2734375,-12.484375,-9.0703125,-7.84765625,-9.765625,-8.015625,-9.375,-8.8046875,-9.2578125,-9.8515625,-8.2109375,-8.3671875,-7.390625,-8.1640625,-7.91796875,-10.0703125,-9.703125,-11.0234375,-9.921875,-10.234375,-10.140625,-10.1953125,-10.4765625,-9.0078125,-9.734375,-9.125,-9.59375,-9.7578125,-9.21875,-9.625,-10.0234375,-9.4140625,-9.34375,-9.953125,-8.8828125,-10.4609375,-8.7890625,-8.9765625,-7.46875,-8.734375,-9.2109375,-10.515625,-10.625,-11.3359375,-11.1328125,-10.953125,-10.9765625,-11.1328125,-11.390625,-9.9140625,-10.7734375,-10.671875,-11.015625,-11.015625
1936,puking,sanctity.vice,-9.3515625,-9.796875,-11.546875,-6.37109375,-5.78515625,-10.2421875,-9.3203125,-10.4453125,-9.1796875,-9.84375,-8.96875,-9.4921875,-10.3203125,-9.1953125,-9.140625,-9.0625,-9.609375,-9.3828125,-10.5,-10.015625,-10.9765625,-9.9140625,-10.40625,-9.84375,-10.171875,-11.046875,-9.5390625,-9.9140625,-10.125,-10.359375,-10.4921875,-11.8828125,-11.5234375,-12.1953125,-12.234375,-11.8828125,-11.7421875,-11.640625,-12.2421875,-11.1640625,-11.5703125,-11.609375,-11.9296875,-12.0703125,-7.421875,-6.234375,-8.296875,-6.328125,-7.921875,-6.953125,-7.65625,-8.140625,-6.88671875,-6.96875,-6.12109375,-6.1328125,-6.3125,-9.0390625,-7.55078125,-9.7109375,-8.3984375,-8.5390625,-8.21875,-8.3359375,-8.53125,-7.05078125,-7.7109375,-7.5546875,-7.3671875,-7.73828125,-7.703125,-7.34375,-7.83203125,-7.15234375,-7.08984375,-7.4453125,-6.5859375,-7.921875,-6.703125,-6.83203125,-5.55078125,-6.28125,-6.65234375,-10.171875,-10.1484375,-11.0859375,-11.09375,-10.296875,-10.3515625,-10.5390625,-10.4375,-9.34375,-10.203125,-10.1875,-9.90625,-10.265625
1937,prostitutes,sanctity.vice,-11.4375,-11.546875,-12.875,-10.2890625,-10.984375,-11.8046875,-11.828125,-12.015625,-11.5078125,-11.90625,-11.8984375,-11.640625,-12.4453125,-11.3046875,-11.75,-11.921875,-11.7734375,-12.140625,-11.859375,-12.109375,-12.3046875,-11.6015625,-11.859375,-12.171875,-12.2734375,-12.71875,-11.28125,-12.0703125,-12.1875,-12.234375,-12.453125,-12.890625,-12.9609375,-13.3125,-13.0,-13.125,-12.9140625,-13.1328125,-13.046875,-12.3828125,-12.6484375,-12.8515625,-12.921875,-13.0859375,-11.421875,-11.1953125,-11.3203125,-10.8203125,-11.6796875,-10.7421875,-11.046875,-11.609375,-10.515625,-11.21875,-11.3828125,-11.2265625,-10.9140625,-11.9765625,-11.609375,-12.4375,-11.5390625,-11.8046875,-11.9375,-12.109375,-12.1875,-10.890625,-11.828125,-12.0,-11.7890625,-11.9140625,-11.9296875,-11.859375,-12.1875,-11.2421875,-11.9296875,-11.8046875,-11.8046875,-12.5078125,-10.8046875,-11.671875,-12.046875,-11.953125,-12.0390625,-12.5546875,-12.1796875,-13.015625,-12.25,-12.3828125,-12.5390625,-12.8359375,-12.8671875,-11.359375,-12.4140625,-12.8828125,-12.6015625,-12.5546875
1938,barfs,sanctity.vice,-10.5078125,-9.6484375,-12.2421875,-8.7421875,-8.390625,-10.515625,-8.9921875,-10.5546875,-7.55859375,-10.3515625,-9.828125,-10.171875,-10.8984375,-10.015625,-9.9375,-8.953125,-10.0625,-9.8671875,-10.625,-9.375,-10.96875,-7.49609375,-10.8515625,-9.4609375,-10.265625,-11.359375,-8.90625,-10.3359375,-10.015625,-10.65625,-10.703125,-11.765625,-11.5625,-11.921875,-11.4140625,-11.9375,-11.5703125,-11.5625,-11.75,-11.15625,-11.625,-10.9140625,-11.921875,-11.8671875,-9.4921875,-8.2578125,-9.4765625,-8.578125,-9.34375,-8.84375,-9.0078125,-9.1640625,-8.796875,-8.9375,-7.90234375,-8.6953125,-8.8125,-10.296875,-9.796875,-10.8359375,-10.0546875,-10.4453125,-10.1484375,-10.3046875,-10.28125,-9.09375,-9.8828125,-9.484375,-9.9921875,-10.0390625,-9.890625,-9.9453125,-10.21875,-9.34375,-9.9375,-9.8984375,-9.6953125,-10.4765625,-8.7734375,-9.6484375,-8.53125,-9.5078125,-9.8671875,-10.4765625,-10.421875,-11.0859375,-10.6875,-11.0546875,-10.6796875,-11.1171875,-11.1484375,-9.9296875,-10.5625,-10.796875,-11.125,-11.203125
1939,slutting,sanctity.vice,-10.65625,-10.734375,-12.1484375,-8.9609375,-9.5390625,-11.46875,-11.1953125,-11.359375,-11.109375,-11.1171875,-10.9609375,-11.046875,-11.5859375,-10.96875,-11.109375,-10.7890625,-10.953125,-11.3984375,-11.4296875,-11.59375,-11.78125,-11.3671875,-11.4375,-11.6171875,-11.671875,-11.984375,-10.6796875,-11.7421875,-11.296875,-11.6484375,-11.8515625,-12.7734375,-12.625,-12.7734375,-12.390625,-12.7890625,-12.1640625,-12.6484375,-12.5,-11.9453125,-12.1875,-12.1171875,-12.4296875,-12.6953125,-10.2421875,-9.90625,-10.5546875,-9.484375,-10.21875,-9.2578125,-10.203125,-10.234375,-9.59375,-9.796875,-9.6875,-10.0703125,-10.0234375,-11.25,-11.0703125,-11.78125,-10.9296875,-11.3046875,-11.015625,-11.4140625,-11.21875,-10.1484375,-11.328125,-10.6328125,-11.1328125,-11.3515625,-10.46875,-10.96875,-10.859375,-10.46875,-10.5859375,-10.734375,-10.546875,-10.8984375,-9.1796875,-10.796875,-10.0703125,-10.5859375,-10.8515625,-12.1015625,-11.6171875,-12.5,-11.71875,-12.0625,-11.8828125,-12.2109375,-12.1484375,-10.828125,-11.8671875,-11.6640625,-11.90625,-11.890625
1940,trashing,sanctity.vice,-9.59375,-9.90625,-11.6640625,-7.34765625,-6.83984375,-10.3046875,-10.125,-10.4921875,-10.1015625,-9.890625,-9.9453125,-9.9375,-11.1171875,-10.015625,-10.0078125,-9.8671875,-9.921875,-9.8125,-10.5703125,-10.5234375,-11.1875,-10.5859375,-10.7109375,-10.7109375,-10.6796875,-11.4921875,-9.9609375,-10.6875,-10.3828125,-10.4296875,-10.46875,-12.1015625,-12.015625,-12.359375,-12.1328125,-12.3203125,-11.828125,-12.1171875,-12.625,-11.8125,-11.890625,-11.71875,-12.015625,-12.109375,-8.109375,-7.54296875,-9.0,-7.38671875,-8.609375,-7.79296875,-8.4140625,-8.640625,-7.8046875,-8.046875,-8.0,-7.73046875,-7.6015625,-9.5703125,-9.1015625,-10.3359375,-8.9765625,-9.75,-9.484375,-9.625,-9.421875,-8.2421875,-9.3125,-9.1484375,-9.015625,-8.9296875,-7.69921875,-8.9453125,-8.2890625,-8.1015625,-7.953125,-9.6953125,-7.84375,-8.921875,-7.4375,-8.484375,-6.98046875,-7.44140625,-8.1171875,-10.984375,-10.546875,-11.515625,-11.265625,-11.1796875,-11.0078125,-11.078125,-10.984375,-9.609375,-10.8515625,-10.9921875,-11.0703125,-10.6796875
1941,whored,sanctity.vice,-10.640625,-10.5546875,-11.796875,-9.6796875,-9.7265625,-11.234375,-10.9375,-11.296875,-10.6171875,-11.125,-10.921875,-11.1796875,-11.1171875,-11.1484375,-11.1328125,-10.7265625,-11.0234375,-10.8984375,-11.28125,-11.3671875,-11.703125,-11.171875,-11.4921875,-11.578125,-11.546875,-11.78125,-10.734375,-11.5078125,-11.0703125,-11.4609375,-11.578125,-12.5,-12.4765625,-12.625,-12.359375,-12.546875,-12.125,-12.6484375,-12.4453125,-12.2421875,-12.453125,-11.9765625,-12.4453125,-12.515625,-10.703125,-10.1328125,-10.4609375,-9.71875,-10.4765625,-9.7578125,-10.2734375,-9.90625,-10.1953125,-10.296875,-9.859375,-10.3671875,-10.09375,-11.265625,-10.7734375,-11.6640625,-11.09375,-11.203125,-10.90625,-11.234375,-10.9296875,-10.3125,-11.109375,-10.75,-11.03125,-11.1328125,-11.0546875,-11.1171875,-11.3046875,-10.78125,-11.0078125,-10.96875,-10.765625,-11.09375,-9.765625,-10.828125,-10.515625,-10.9140625,-11.0703125,-11.796875,-11.3984375,-12.3359375,-11.8359375,-11.9921875,-12.0,-12.0859375,-11.96875,-11.015625,-11.75,-11.703125,-11.921875,-11.8671875
1942,douchebags,sanctity.vice,-10.53125,-9.984375,-11.9453125,-8.0625,-7.21484375,-10.6171875,-10.75,-10.6328125,-10.375,-9.921875,-9.7578125,-10.4375,-10.78125,-10.3984375,-10.625,-10.6875,-10.6640625,-10.390625,-10.3671875,-10.3828125,-10.8671875,-10.0703125,-10.359375,-10.640625,-10.109375,-10.6796875,-10.0078125,-10.4375,-10.65625,-10.3671875,-10.6640625,-11.2265625,-11.2109375,-11.5546875,-11.0546875,-11.3125,-10.9609375,-11.3203125,-10.8984375,-11.015625,-10.9765625,-11.15625,-11.390625,-11.546875,-9.0625,-8.578125,-9.40625,-8.0390625,-8.8203125,-7.98046875,-8.8125,-9.265625,-8.65625,-8.90625,-8.484375,-9.0234375,-8.015625,-9.640625,-8.75,-10.1953125,-8.84375,-9.3984375,-9.5390625,-9.0703125,-9.3359375,-8.3828125,-9.0390625,-8.59375,-8.703125,-8.71875,-8.765625,-9.3984375,-9.015625,-8.921875,-8.4375,-9.5234375,-8.265625,-8.796875,-8.3359375,-8.6953125,-7.91796875,-8.3828125,-8.578125,-11.328125,-10.625,-11.9921875,-11.0,-11.53125,-10.9140625,-11.359375,-11.109375,-10.2421875,-10.6640625,-11.21875,-10.9921875,-11.1796875
1943,infection,sanctity.vice,-10.1015625,-11.03125,-11.671875,-5.68359375,-5.9765625,-10.9296875,-11.0625,-10.546875,-10.15625,-10.71875,-9.875,-10.53125,-11.1796875,-10.1171875,-10.078125,-10.3359375,-10.8046875,-9.9296875,-10.890625,-10.796875,-11.7265625,-10.640625,-11.0859375,-10.6875,-11.25,-11.609375,-9.9921875,-11.421875,-10.90625,-11.5078125,-11.21875,-12.5390625,-12.4609375,-12.8125,-12.3125,-12.3828125,-12.4453125,-12.4375,-12.8984375,-12.0859375,-11.71875,-12.609375,-12.640625,-12.640625,-6.98828125,-5.59765625,-8.046875,-5.25390625,-7.3046875,-6.8671875,-6.828125,-7.5234375,-5.8046875,-6.328125,-6.0625,-6.609375,-5.1640625,-9.1015625,-7.8671875,-9.703125,-7.5625,-8.4453125,-7.92578125,-7.77734375,-7.1640625,-6.9453125,-8.09375,-7.00390625,-7.16015625,-7.3203125,-7.73828125,-7.9921875,-7.94140625,-7.2265625,-7.36328125,-7.68359375,-6.79296875,-7.3671875,-6.50390625,-7.3359375,-5.85546875,-6.58984375,-6.76953125,-11.8203125,-10.890625,-12.8046875,-11.9140625,-12.0234375,-11.640625,-12.34375,-11.6484375,-10.5859375,-11.5625,-11.7890625,-12.0859375,-11.7421875
1944,shite,sanctity.vice,-9.7890625,-9.359375,-10.6875,-9.3125,-8.7890625,-10.109375,-9.1640625,-10.171875,-8.8515625,-9.75,-9.5859375,-9.625,-10.4140625,-9.9296875,-10.171875,-9.8671875,-9.8203125,-9.6484375,-10.1484375,-9.96875,-10.4921875,-9.421875,-10.28125,-9.9375,-10.0546875,-10.9453125,-9.234375,-10.421875,-10.15625,-10.3046875,-10.3984375,-10.8515625,-10.9765625,-11.0078125,-11.0625,-10.875,-10.75,-10.859375,-10.90625,-10.703125,-11.2109375,-10.6875,-10.984375,-11.078125,-9.921875,-8.40625,-9.859375,-8.7890625,-9.7109375,-9.03125,-9.3984375,-9.2890625,-9.3203125,-9.46875,-9.2890625,-9.203125,-9.203125,-10.9296875,-9.6953125,-11.4453125,-10.2578125,-10.953125,-10.1328125,-10.6796875,-10.4921875,-9.515625,-10.0390625,-10.59375,-10.515625,-10.4609375,-9.8984375,-9.8359375,-10.2109375,-9.8828125,-10.0078125,-9.9296875,-9.703125,-10.28125,-9.046875,-9.5234375,-9.6484375,-9.7421875,-10.046875,-11.1875,-10.234375,-11.7578125,-10.8046875,-11.4453125,-10.3515625,-11.3046875,-11.421875,-9.9375,-10.5859375,-11.2890625,-11.328125,-11.1953125
1945,spoil,sanctity.vice,-9.9375,-8.984375,-11.984375,-8.1484375,-8.6875,-10.1328125,-9.453125,-10.7109375,-9.3515625,-10.34375,-9.515625,-10.078125,-10.703125,-9.9453125,-10.3984375,-9.8828125,-10.0703125,-9.9765625,-10.5625,-10.8515625,-10.7734375,-10.0703125,-10.515625,-10.6875,-10.390625,-10.3046875,-10.2578125,-11.1796875,-9.9453125,-10.2890625,-10.3984375,-12.71875,-12.5625,-12.8984375,-12.5625,-13.0,-12.09375,-12.734375,-12.6953125,-12.34375,-12.8203125,-12.953125,-12.7578125,-13.109375,-9.109375,-8.1015625,-9.0078125,-8.3125,-9.109375,-7.89453125,-8.7265625,-8.40625,-7.72265625,-7.63671875,-8.625,-8.6640625,-8.3515625,-11.0546875,-10.25,-11.3203125,-10.4765625,-11.1328125,-10.03125,-10.53125,-10.046875,-9.53125,-9.6640625,-9.8203125,-9.90625,-10.3203125,-10.4609375,-10.5,-10.3046875,-10.1484375,-10.3828125,-10.1484375,-9.9140625,-9.8359375,-9.0,-9.1796875,-9.296875,-9.53125,-10.140625,-11.1640625,-10.21875,-11.3203125,-10.5,-11.078125,-10.34375,-10.6796875,-10.1328125,-9.8984375,-11.1875,-10.5234375,-10.3671875,-10.671875
1946,gross,sanctity.vice,-9.6875,-9.59375,-11.2109375,-7.9296875,-7.65625,-10.1484375,-8.5078125,-10.1015625,-7.296875,-9.765625,-9.34375,-9.59375,-10.5,-9.7734375,-9.2421875,-9.2890625,-9.8046875,-8.9921875,-11.0703125,-8.9765625,-10.9140625,-7.7421875,-10.7890625,-9.1953125,-9.7578125,-10.9921875,-8.9296875,-9.7421875,-10.5859375,-10.671875,-10.4765625,-11.4296875,-11.203125,-11.6640625,-11.421875,-11.4765625,-11.0703125,-11.03125,-11.296875,-10.7734375,-10.9921875,-10.53125,-11.3203125,-11.2578125,-8.4296875,-7.61328125,-8.515625,-7.50390625,-8.3984375,-8.3046875,-8.640625,-8.9765625,-7.8046875,-8.7578125,-7.21484375,-8.2421875,-7.3828125,-9.890625,-9.4296875,-10.2109375,-9.7421875,-9.8125,-9.546875,-9.671875,-9.8203125,-8.984375,-9.609375,-10.0,-9.84375,-9.796875,-9.1796875,-9.484375,-9.640625,-9.1875,-9.3984375,-9.546875,-8.9453125,-9.7734375,-8.515625,-8.96875,-8.625,-8.984375,-9.3125,-10.5078125,-10.640625,-10.9453125,-11.1796875,-10.546875,-10.5078125,-10.8515625,-10.8828125,-10.15625,-10.703125,-11.1640625,-11.09375,-11.28125
1947,repulsed,sanctity.vice,-10.59375,-10.3359375,-12.0234375,-8.3671875,-8.109375,-10.7734375,-9.0703125,-10.90625,-7.16015625,-10.765625,-9.59375,-10.21875,-10.8359375,-10.5,-10.359375,-10.2890625,-10.6015625,-10.3515625,-11.265625,-10.15625,-11.71875,-7.83984375,-11.515625,-10.0703125,-11.03125,-11.671875,-9.2265625,-10.671875,-10.9765625,-11.4296875,-11.4296875,-12.5234375,-12.34375,-12.75,-12.15625,-12.5625,-12.109375,-12.4609375,-12.453125,-12.0,-12.2734375,-12.375,-12.53125,-12.625,-8.84375,-8.125,-8.765625,-7.75,-8.796875,-8.484375,-8.5078125,-8.5390625,-8.4296875,-8.203125,-7.265625,-8.3828125,-8.8984375,-10.4296875,-9.8984375,-11.171875,-9.875,-10.34375,-10.0625,-10.4453125,-10.1796875,-9.40625,-9.9921875,-9.6796875,-10.21875,-10.578125,-9.2890625,-9.625,-9.6640625,-8.9140625,-9.0859375,-9.75,-9.171875,-9.921875,-8.9609375,-9.3984375,-8.171875,-9.3359375,-9.8203125,-11.15625,-11.3359375,-12.125,-11.3828125,-11.828125,-11.6328125,-12.046875,-11.8203125,-10.9765625,-11.46875,-11.6484375,-12.109375,-12.109375
1948,pus,sanctity.vice,-9.75,-9.796875,-10.8046875,-7.41796875,-6.890625,-8.9609375,-9.4765625,-9.7109375,-8.828125,-9.15625,-9.21875,-9.3125,-9.8671875,-9.4375,-9.7109375,-9.8359375,-9.484375,-9.5234375,-10.21875,-10.515625,-10.984375,-10.3046875,-10.6796875,-10.5234375,-10.5234375,-10.984375,-9.75,-10.125,-10.3828125,-10.8046875,-11.0703125,-10.7578125,-11.2734375,-11.5234375,-11.28125,-11.390625,-11.1015625,-11.3984375,-11.6171875,-10.703125,-11.5234375,-11.9609375,-11.6171875,-11.5859375,-7.77734375,-6.578125,-8.53125,-7.65625,-8.6171875,-8.1015625,-8.09375,-8.5625,-7.1953125,-7.58984375,-6.15234375,-7.5,-7.375,-9.71875,-8.921875,-10.6875,-10.046875,-10.34375,-10.2421875,-9.4296875,-9.8046875,-8.5,-8.6875,-7.84375,-8.8046875,-8.8671875,-9.0625,-9.2109375,-9.7265625,-9.5390625,-9.5859375,-10.15625,-8.390625,-9.421875,-8.0078125,-7.93359375,-6.98046875,-8.4375,-8.4296875,-10.8515625,-10.515625,-11.5703125,-10.8359375,-11.1796875,-10.703125,-11.0546875,-10.9921875,-9.7421875,-10.59375,-10.7265625,-10.96875,-11.0546875
1949,festering,sanctity.vice,-10.484375,-10.0703125,-12.0390625,-7.6796875,-7.34375,-10.828125,-11.1015625,-11.1640625,-10.4453125,-10.8671875,-10.59375,-10.8046875,-11.2265625,-10.8359375,-10.8984375,-10.421875,-10.875,-10.4140625,-10.7265625,-11.34375,-11.3125,-10.890625,-10.96875,-11.0,-10.765625,-10.890625,-10.5,-10.9453125,-10.65625,-10.8046875,-10.96875,-12.265625,-12.2578125,-12.5859375,-12.4140625,-12.5546875,-12.234375,-12.3125,-12.59375,-12.140625,-11.9609375,-12.375,-12.5078125,-12.46875,-8.4296875,-7.05078125,-9.0078125,-7.33203125,-8.7265625,-7.84375,-8.8125,-8.703125,-8.09375,-8.0625,-8.0546875,-7.625,-7.41015625,-10.1015625,-9.8828125,-10.6875,-9.953125,-9.9453125,-9.765625,-9.90625,-9.2265625,-8.796875,-9.640625,-8.9765625,-9.2265625,-9.5859375,-8.4609375,-9.328125,-8.859375,-8.6953125,-8.5546875,-8.90625,-8.40625,-8.5234375,-7.92578125,-8.328125,-7.6484375,-7.71875,-8.6796875,-11.2265625,-11.359375,-12.03125,-11.8125,-11.59375,-11.359375,-11.6796875,-11.265625,-10.9140625,-11.5703125,-11.1875,-11.125,-11.4140625
1950,cockroaches,sanctity.vice,-10.3359375,-9.359375,-13.2734375,-6.25390625,-5.8046875,-10.859375,-9.953125,-11.0546875,-9.9765625,-10.75,-10.34375,-10.5625,-11.1484375,-10.234375,-10.9453125,-10.328125,-10.6875,-10.484375,-11.15625,-10.5078125,-11.1015625,-10.125,-10.953125,-10.625,-10.2109375,-10.3671875,-10.1015625,-10.5859375,-10.5625,-10.53125,-10.2421875,-13.1171875,-13.09375,-13.3359375,-13.0859375,-13.0703125,-12.9140625,-12.9765625,-13.1640625,-12.71875,-12.734375,-12.71875,-13.1640625,-13.1328125,-7.49609375,-7.09765625,-8.421875,-5.859375,-8.2421875,-7.5859375,-7.19140625,-8.234375,-7.08203125,-6.98828125,-6.01953125,-6.6875,-5.8671875,-9.265625,-8.5078125,-9.375,-8.2421875,-8.71875,-8.546875,-8.078125,-7.91796875,-7.515625,-7.8125,-6.86328125,-7.359375,-7.5625,-8.2578125,-8.4296875,-7.99609375,-7.26171875,-7.80859375,-7.9765625,-6.98046875,-7.73828125,-7.1171875,-7.35546875,-5.9375,-6.85546875,-7.00390625,-11.8671875,-10.75,-11.546875,-11.1015625,-11.546875,-10.9921875,-11.40625,-10.3828125,-10.4453125,-11.21875,-10.8125,-10.84375,-10.7890625
1951,tainted,sanctity.vice,-10.3984375,-10.03125,-11.171875,-8.046875,-7.8828125,-10.5078125,-10.0,-11.109375,-9.9453125,-10.5390625,-9.5,-10.3515625,-10.8671875,-10.390625,-10.40625,-10.421875,-10.3984375,-10.3671875,-10.7421875,-10.75,-11.328125,-10.7109375,-10.703125,-10.671875,-10.8125,-11.6796875,-10.1875,-11.1640625,-10.7109375,-10.90625,-11.171875,-11.3671875,-11.5,-11.9375,-11.7265625,-11.5078125,-11.21875,-11.5546875,-11.828125,-11.6875,-11.7421875,-11.7734375,-11.828125,-11.984375,-8.6015625,-8.8828125,-9.1171875,-8.3203125,-8.703125,-7.8046875,-8.390625,-9.0546875,-8.5234375,-8.921875,-8.0625,-8.1328125,-8.296875,-9.9453125,-9.546875,-10.703125,-9.6796875,-9.578125,-9.671875,-9.8125,-10.3828125,-9.1171875,-9.8828125,-8.9375,-9.6484375,-9.984375,-8.6171875,-9.6796875,-9.1796875,-9.359375,-8.4609375,-9.9140625,-8.5625,-9.859375,-8.59375,-9.4609375,-7.6796875,-8.59375,-9.0859375,-10.9609375,-10.5078125,-11.96875,-11.4140625,-11.2109375,-10.8046875,-11.3671875,-11.5703125,-10.4453125,-11.9609375,-11.515625,-11.1953125,-11.3046875
1952,contagion,sanctity.vice,-10.484375,-9.6015625,-11.0859375,-7.8203125,-6.98828125,-9.3828125,-10.1484375,-10.375,-9.4453125,-10.1015625,-8.5546875,-9.78125,-10.5234375,-10.09375,-10.859375,-9.6796875,-10.5390625,-9.6953125,-8.7734375,-10.4609375,-10.7109375,-9.7578125,-9.6875,-9.5703125,-10.1953125,-10.5546875,-10.0234375,-10.5,-10.40625,-10.0703125,-10.7265625,-10.2890625,-11.6875,-12.078125,-11.3125,-11.46875,-11.4609375,-11.90625,-11.8671875,-11.1484375,-11.328125,-11.0703125,-11.9375,-11.9765625,-7.10546875,-5.8515625,-7.328125,-6.62890625,-6.98828125,-6.546875,-6.72265625,-8.3671875,-6.234375,-6.90234375,-5.98046875,-6.30078125,-5.625,-8.8828125,-8.0625,-9.53125,-8.234375,-8.6484375,-7.6953125,-8.390625,-8.828125,-7.625,-8.1953125,-7.53125,-7.48046875,-8.1640625,-7.82421875,-7.75390625,-8.078125,-7.875,-7.6640625,-7.56640625,-7.15234375,-8.7421875,-7.19921875,-7.3828125,-6.55078125,-7.359375,-7.8671875,-10.046875,-10.6328125,-11.328125,-11.0078125,-10.4609375,-10.1015625,-10.8359375,-10.1171875,-9.6875,-10.9453125,-10.8203125,-10.328125,-10.78125
