entry_id,text,categories,value_most_plain,greatest_thing_plain,most_important_value_plain,value_least_plain,worst_thing_plain,value_most__kindness,value_most__suffering,value_most__fairness,value_most__cheating,value_most__loyalty,value_most__treason,value_most__authority,value_most__subversion,value_most__purity,value_most__impurity,value_most__a_drink,value_most__the_dawn,value_most__age,greatest_thing__kindness,greatest_thing__suffering,greatest_thing__fairness,greatest_thing__cheating,greatest_thing__loyalty,greatest_thing__treason,greatest_thing__authority,greatest_thing__subversion,greatest_thing__purity,greatest_thing__impurity,greatest_thing__a_drink,greatest_thing__the_dawn,greatest_thing__age,most_important_value__kindness,most_important_value__suffering,most_important_value__fairness,most_important_value__cheating,most_important_value__loyalty,most_important_value__treason,most_important_value__authority,most_important_value__subversion,most_important_value__purity,most_important_value__impurity,most_important_value__a_drink,most_important_value__the_dawn,most_important_value__age,value_least__kindness,value_least__suffering,value_least__fairness,value_least__cheating,value_least__loyalty,value_least__treason,value_least__authority,value_least__subversion,value_least__purity,value_least__impurity,value_least__a_drink,value_least__the_dawn,value_least__age,worst_thing__kindness,worst_thing__suffering,worst_thing__fairness,worst_thing__cheating,worst_thing__loyalty,worst_thing__treason,worst_thing__authority,worst_thing__subversion,worst_thing__purity,worst_thing__impurity,worst_thing__a_drink,worst_thing__the_dawn,worst_thing__age,greatest_ask_worst__kindness,greatest_ask_worst__suffering,greatest_ask_worst__fairness,greatest_ask_worst__cheating,greatest_ask_worst__loyalty,greatest_ask_worst__treason,greatest_ask_worst__authority,greatest_ask_worst__subversion,greatest_ask_worst__purity,greatest_ask_worst__impurity,greatest_ask_worst__a_drink,greatest_ask_worst__the_dawn,greatest_ask_worst__age,worst_ask_greatest__kindness,worst_ask_greatest__suffering,worst_ask_greatest__fairness,worst_ask_greatest__cheating,worst_ask_greatest__loyalty,worst_ask_greatest__treason,worst_ask_greatest__authority,worst_ask_greatest__subversion,worst_ask_greatest__purity,worst_ask_greatest__impurity,worst_ask_greatest__a_drink,worst_ask_greatest__the_dawn,worst_ask_greatest__age
1906,sluts,sanctity.vice,-10.4296875,-11.046875,-11.5703125,-10.09375,-11.203125,-10.984375,-11.234375,-11.2265625,-11.21875,-11.03125,-11.78125,-11.140625,-11.6640625,-11.1484375,-11.28125,-10.90625,-10.7421875,-11.2421875,-11.4296875,-11.84375,-11.875,-11.5625,-11.6796875,-12.234375,-11.8828125,-12.1171875,-11.5234375,-11.9375,-11.4140625,-11.7265625,-12.03125,-12.234375,-12.203125,-12.421875,-12.6640625,-12.375,-12.453125,-12.2734375,-12.3984375,-12.1953125,-12.1640625,-12.4296875,-12.2421875,-12.4765625,-11.515625,-11.09375,-11.5625,-10.9140625,-11.453125,-11.2578125,-11.203125,-11.0859375,-10.75,-10.9765625,-11.125,-10.921875,-10.96875,-12.2109375,-12.0625,-12.71875,-12.0625,-12.421875,-12.3828125,-12.3828125,-12.34375,-11.53125,-12.21875,-11.90625,-12.015625,-12.203125,-11.859375,-12.03125,-12.1171875,-11.4296875,-11.984375,-11.9296875,-11.8125,-12.1328125,-11.09375,-11.7890625,-11.515625,-11.7734375,-11.9375,-12.3359375,-11.6328125,-12.7734375,-11.8515625,-12.4453125,-12.53125,-12.421875,-12.390625,-11.2890625,-12.3046875,-11.9765625,-11.9921875,-12.0390625
1907,fuckers,sanctity.vice,-11.4765625,-11.4765625,-13.3046875,-11.484375,-11.859375,-11.4921875,-11.2109375,-11.859375,-11.5,-11.0078125,-11.640625,-11.4296875,-12.109375,-11.5,-11.7265625,-11.3046875,-11.515625,-11.78125,-11.84375,-12.1015625,-12.4609375,-12.1875,-11.8984375,-12.6875,-12.140625,-12.71875,-12.03125,-12.375,-12.015625,-12.0625,-12.3671875,-12.890625,-12.8046875,-13.3203125,-13.125,-12.953125,-12.9453125,-13.125,-13.21875,-12.7890625,-12.9609375,-12.9296875,-13.15625,-13.40625,-12.0625,-11.1171875,-12.15625,-11.546875,-11.640625,-11.4921875,-11.765625,-11.890625,-11.296875,-11.6953125,-11.4375,-11.5546875,-11.75,-12.890625,-12.484375,-13.578125,-12.703125,-12.875,-12.890625,-13.0859375,-13.1640625,-12.109375,-12.6640625,-12.53125,-12.6796875,-12.859375,-12.125,-12.3515625,-12.6328125,-12.234375,-12.125,-12.6328125,-12.359375,-12.859375,-11.9921875,-12.28125,-12.0625,-12.21875,-12.625,-12.671875,-12.0390625,-13.390625,-12.5625,-12.625,-12.8671875,-12.8671875,-13.171875,-11.7421875,-12.640625,-12.4453125,-12.46875,-12.5703125
1908,profanity,sanctity.vice,-10.515625,-11.3203125,-12.078125,-4.08984375,-6.52734375,-10.78125,-10.234375,-10.8671875,-9.921875,-10.4296875,-8.7421875,-10.09375,-10.4921875,-10.5,-10.2421875,-9.96875,-10.0703125,-10.328125,-11.0625,-11.390625,-11.3984375,-11.40625,-11.1796875,-11.453125,-11.2578125,-11.3125,-10.7109375,-11.3515625,-11.078125,-11.0859375,-11.65625,-12.3984375,-12.234375,-12.6328125,-12.28125,-12.4765625,-12.1640625,-12.328125,-12.609375,-12.1171875,-12.3515625,-12.2578125,-12.3671875,-12.4921875,-5.9765625,-4.87890625,-6.19921875,-4.3359375,-5.71875,-4.67578125,-5.27734375,-5.10546875,-4.875,-4.95703125,-5.46875,-4.8515625,-4.0859375,-9.53125,-8.84375,-9.875,-8.421875,-9.078125,-8.3125,-9.0078125,-8.4609375,-8.203125,-8.5703125,-8.6484375,-8.8984375,-8.921875,-6.87109375,-8.1171875,-7.2109375,-7.234375,-6.3828125,-7.4921875,-7.06640625,-7.16015625,-6.69921875,-7.2578125,-6.515625,-6.796875,-7.109375,-12.125,-11.1640625,-12.6953125,-11.640625,-12.359375,-11.6328125,-12.359375,-11.71875,-10.8046875,-11.75,-11.8125,-11.5546875,-12.046875
1909,addiction,sanctity.vice,-9.6015625,-10.5625,-11.5234375,-6.25,-4.93359375,-9.921875,-9.734375,-9.4609375,-8.8828125,-8.890625,-7.875,-9.0703125,-10.0,-9.21875,-9.6640625,-8.4375,-9.1640625,-9.3046875,-10.6484375,-11.359375,-10.96875,-10.1875,-10.546875,-9.953125,-10.9453125,-11.34375,-10.8828125,-10.75,-10.0234375,-10.71875,-11.28125,-11.6015625,-12.1015625,-12.1875,-11.765625,-11.625,-11.3515625,-11.75,-12.15625,-11.765625,-11.859375,-12.078125,-11.9765625,-11.6953125,-7.6796875,-6.75390625,-7.3671875,-5.12890625,-6.16796875,-5.6640625,-6.890625,-6.33203125,-5.4296875,-5.85546875,-6.87109375,-5.90625,-4.70703125,-8.71875,-7.4375,-8.796875,-6.34765625,-8.0546875,-6.68359375,-7.51953125,-6.984375,-6.23046875,-6.53125,-7.82421875,-6.26171875,-6.40234375,-7.078125,-7.83203125,-6.9453125,-6.265625,-6.32421875,-6.83984375,-6.43359375,-7.0390625,-6.328125,-6.421875,-6.828125,-5.578125,-6.2109375,-11.8203125,-11.4609375,-12.1328125,-10.9453125,-11.8828125,-10.140625,-11.875,-11.4609375,-11.03125,-11.390625,-10.8359375,-10.921875,-11.5546875
1910,contaminated,sanctity.vice,-10.890625,-11.6171875,-12.328125,-7.8046875,-8.1171875,-11.375,-11.1328125,-11.7734375,-11.21875,-11.2265625,-10.5078125,-11.1171875,-11.546875,-10.8203125,-11.046875,-11.109375,-10.8046875,-11.390625,-11.5625,-11.9375,-11.984375,-11.78125,-11.484375,-11.484375,-11.90625,-12.0234375,-10.65625,-11.6640625,-11.3203125,-11.6640625,-11.921875,-12.3984375,-12.328125,-12.9140625,-12.875,-12.4609375,-12.5,-12.625,-12.84375,-12.0234375,-12.6484375,-12.5546875,-12.5625,-12.7890625,-9.0078125,-7.97265625,-9.4609375,-7.8359375,-8.8671875,-8.15625,-8.71875,-8.6484375,-7.98046875,-8.6640625,-7.6796875,-7.83203125,-7.640625,-10.09375,-9.9296875,-10.765625,-9.8125,-9.8671875,-9.6015625,-9.9765625,-9.90625,-9.0546875,-10.109375,-8.9296875,-9.1875,-9.4140625,-8.796875,-9.59375,-9.2265625,-9.0703125,-8.6484375,-9.046875,-8.7734375,-9.2421875,-8.40625,-8.9921875,-7.3671875,-7.99609375,-8.8359375,-11.8828125,-12.28125,-12.71875,-12.6796875,-11.9296875,-12.1484375,-12.7109375,-12.4140625,-10.7890625,-12.5859375,-11.984375,-12.203125,-12.3515625
1911,scuzzy,sanctity.vice,-9.7421875,-9.6171875,-11.25,-7.59765625,-8.3828125,-9.734375,-10.015625,-9.984375,-10.03125,-9.8203125,-9.46875,-9.984375,-10.0390625,-10.0390625,-9.734375,-9.6484375,-9.3359375,-9.9453125,-10.390625,-11.0234375,-10.703125,-10.609375,-10.578125,-10.859375,-10.6875,-10.609375,-10.7421875,-10.34375,-10.28125,-10.453125,-10.828125,-11.25,-11.3671875,-11.4375,-11.5,-11.3359375,-11.4296875,-11.546875,-11.6640625,-11.375,-11.5625,-11.4375,-11.796875,-11.609375,-8.8515625,-8.328125,-8.921875,-7.875,-8.6875,-8.0078125,-8.5390625,-8.0390625,-7.95703125,-8.2265625,-8.015625,-7.67578125,-8.09375,-10.265625,-9.984375,-10.7109375,-9.828125,-10.265625,-10.09375,-10.28125,-10.1171875,-9.4609375,-9.9453125,-9.4140625,-9.8203125,-9.8984375,-9.1484375,-10.0625,-9.53125,-9.609375,-9.21875,-10.015625,-9.4609375,-9.7109375,-9.21875,-9.5234375,-8.4609375,-9.0703125,-9.4375,-11.265625,-10.84375,-11.5625,-10.734375,-11.3203125,-10.765625,-11.2578125,-10.90625,-10.4375,-11.15625,-10.9140625,-10.7890625,-10.9921875
1912,infectiousness,sanctity.vice,-9.984375,-9.8125,-11.5,-8.0234375,-8.1796875,-9.90625,-10.78125,-10.7421875,-10.4375,-10.109375,-10.0546875,-9.5859375,-10.125,-9.6171875,-10.5390625,-9.7109375,-10.140625,-9.8203125,-10.09375,-11.5625,-11.2421875,-10.9296875,-10.1484375,-11.1484375,-10.59375,-10.40625,-10.8671875,-11.6015625,-9.3515625,-10.25,-10.953125,-11.6015625,-12.1015625,-12.3203125,-12.140625,-12.203125,-12.0703125,-12.0703125,-12.375,-12.21875,-12.734375,-11.6328125,-12.484375,-12.09375,-7.71484375,-6.8515625,-8.6484375,-6.23828125,-8.2109375,-6.859375,-7.6484375,-7.171875,-6.3125,-6.984375,-7.375,-7.20703125,-6.23046875,-9.875,-9.375,-10.5546875,-8.96875,-9.65625,-8.9453125,-9.375,-8.8671875,-8.2421875,-9.2265625,-8.328125,-8.8671875,-8.75,-9.0390625,-9.5,-9.3828125,-8.65625,-9.140625,-8.90625,-8.78125,-9.0546875,-8.453125,-8.6875,-7.859375,-8.4609375,-8.7890625,-11.6171875,-12.1171875,-12.34375,-11.6875,-11.5,-11.7109375,-11.8359375,-10.9375,-11.046875,-12.6015625,-11.015625,-11.375,-11.703125
1913,indecency,sanctity.vice,-9.65625,-10.5625,-10.5703125,-4.47265625,-7.04296875,-10.296875,-10.609375,-9.7265625,-9.6328125,-9.8125,-8.640625,-9.859375,-10.7890625,-10.1796875,-9.78125,-9.984375,-9.9375,-9.859375,-11.09375,-11.515625,-11.28125,-11.1328125,-11.3515625,-11.4765625,-11.1640625,-11.5390625,-10.734375,-11.3515625,-11.0625,-11.0546875,-11.40625,-11.7890625,-11.953125,-11.8828125,-11.3984375,-11.6953125,-11.5078125,-11.625,-12.4375,-11.7265625,-11.8046875,-11.7734375,-11.8984375,-11.5390625,-7.0078125,-5.640625,-6.62890625,-5.296875,-6.57421875,-6.25390625,-6.30078125,-6.0234375,-6.9765625,-6.83984375,-6.71875,-6.171875,-5.1015625,-9.8515625,-8.8125,-10.0,-7.9140625,-9.265625,-8.46875,-9.2734375,-8.6328125,-8.3359375,-8.828125,-8.7734375,-8.4921875,-8.5546875,-7.7734375,-8.9296875,-7.8515625,-7.4296875,-7.5546875,-8.2265625,-7.92578125,-8.2734375,-7.7265625,-8.2265625,-7.6953125,-7.55859375,-7.93359375,-11.8828125,-11.609375,-12.53125,-11.671875,-12.453125,-11.65625,-12.1875,-11.7421875,-10.671875,-11.84375,-11.5859375,-11.3359375,-11.6875
1914,vomited,sanctity.vice,-11.0546875,-10.8984375,-12.65625,-7.38671875,-7.48046875,-11.1171875,-10.7890625,-11.2578125,-10.4140625,-11.0625,-10.09375,-10.8828125,-11.4453125,-10.6171875,-10.8984375,-10.4453125,-10.65625,-10.8984375,-11.59375,-11.7890625,-11.8046875,-11.046875,-11.6171875,-11.328125,-11.3671875,-12.0,-11.1953125,-11.40625,-11.2578125,-11.4375,-11.59375,-12.71875,-12.5859375,-12.8515625,-12.8828125,-12.78125,-12.671875,-12.734375,-13.078125,-12.3984375,-12.8203125,-13.0546875,-12.9296875,-12.984375,-9.34375,-8.3359375,-9.34375,-8.140625,-9.2265625,-7.98828125,-8.734375,-8.46875,-8.3828125,-8.2578125,-7.953125,-7.8125,-8.21875,-10.4921875,-9.9140625,-10.90625,-10.15625,-10.21875,-10.1171875,-10.0546875,-10.1875,-9.171875,-9.8203125,-9.3046875,-9.5390625,-9.4765625,-9.0546875,-9.7578125,-9.2578125,-9.1484375,-8.75,-9.4609375,-8.7109375,-9.6328125,-8.59375,-8.8203125,-7.55078125,-8.28125,-8.78125,-11.703125,-11.859375,-12.265625,-11.8984375,-11.9140625,-11.65625,-11.9453125,-12.1015625,-10.9296875,-11.78125,-11.6640625,-11.75,-11.6015625
1915,germ,sanctity.vice,-9.1953125,-8.375,-11.734375,-7.25,-6.3359375,-9.3671875,-9.3203125,-9.734375,-8.96875,-9.296875,-8.5625,-9.0546875,-10.109375,-8.6484375,-8.9765625,-8.4609375,-9.3046875,-8.6328125,-10.1015625,-10.390625,-10.1328125,-9.3203125,-9.9609375,-9.4375,-9.40625,-9.9140625,-9.484375,-9.9765625,-9.7890625,-9.5703125,-9.6953125,-11.6875,-11.6484375,-12.125,-11.671875,-11.78125,-11.5390625,-11.625,-12.1796875,-11.4453125,-11.2265625,-11.265625,-11.734375,-11.5078125,-8.109375,-7.35546875,-8.2265625,-6.9140625,-8.0078125,-7.71484375,-7.5625,-8.1796875,-7.1171875,-6.6484375,-6.05859375,-7.12890625,-6.19140625,-9.3671875,-8.953125,-9.8359375,-8.7421875,-9.0859375,-8.59375,-8.734375,-8.46875,-8.2265625,-8.046875,-7.421875,-7.87109375,-7.796875,-8.0703125,-8.9140625,-8.625,-8.0625,-8.2109375,-8.5390625,-7.94921875,-8.3203125,-8.2890625,-7.5625,-6.265625,-7.375,-7.6171875,-10.96875,-10.4296875,-10.7734375,-10.0078125,-10.6640625,-9.546875,-10.0625,-9.8046875,-8.9453125,-10.5625,-10.40625,-9.5703125,-9.7265625
1916,prostituting,sanctity.vice,-11.359375,-11.75,-12.515625,-8.875,-9.515625,-11.2890625,-11.6640625,-11.5234375,-11.9375,-11.328125,-11.4453125,-11.6328125,-12.2890625,-11.2890625,-11.859375,-11.3828125,-11.375,-11.8359375,-11.984375,-12.6796875,-12.6484375,-12.21875,-12.21875,-12.421875,-12.703125,-13.03125,-12.0703125,-12.5546875,-12.171875,-12.515625,-12.859375,-12.8828125,-13.140625,-13.1171875,-13.046875,-12.8125,-13.0546875,-12.9609375,-13.5234375,-12.9140625,-12.9453125,-12.9609375,-13.0390625,-13.0703125,-10.4296875,-9.9609375,-10.609375,-9.828125,-10.4609375,-9.3359375,-10.2890625,-10.1796875,-9.125,-9.859375,-9.8203125,-9.90625,-9.8125,-11.5625,-11.4921875,-12.234375,-10.765625,-11.5078125,-10.9609375,-11.7578125,-11.4453125,-9.9296875,-11.25,-11.15625,-11.1484375,-11.375,-10.5625,-11.0859375,-10.9140625,-9.765625,-10.390625,-10.421875,-10.5703125,-10.921875,-9.5,-10.6171875,-10.28125,-10.4453125,-10.8125,-12.8046875,-12.546875,-13.5078125,-12.6328125,-12.953125,-12.828125,-13.2890625,-13.21875,-11.515625,-12.7578125,-12.78125,-12.7578125,-12.8828125
1917,excreted,sanctity.vice,-11.21875,-10.921875,-12.84375,-8.625,-9.2734375,-11.5546875,-10.53125,-11.59375,-10.5546875,-11.5078125,-10.4765625,-10.9609375,-11.4765625,-10.96875,-10.375,-10.359375,-10.90625,-11.046875,-11.7421875,-11.1953125,-11.9609375,-11.0703125,-11.875,-11.421875,-11.3203125,-11.921875,-11.359375,-11.0234375,-11.3203125,-11.484375,-11.640625,-13.0234375,-12.828125,-13.1015625,-12.9296875,-13.125,-12.9453125,-12.9609375,-13.25,-12.6015625,-12.6171875,-12.609375,-13.1171875,-13.1328125,-9.28125,-8.0859375,-9.390625,-8.90625,-9.5390625,-8.8125,-9.0703125,-8.796875,-8.25,-8.1484375,-7.32421875,-7.94921875,-8.6640625,-10.7890625,-10.1796875,-11.2734375,-10.734375,-10.796875,-10.6640625,-10.7265625,-10.53125,-9.8671875,-10.3515625,-9.3046875,-10.09375,-10.328125,-9.9140625,-9.9765625,-10.2578125,-10.03125,-10.078125,-10.234375,-9.8515625,-10.3515625,-9.4921875,-9.4609375,-8.59375,-9.4609375,-10.0078125,-12.1328125,-11.2421875,-12.46875,-11.8671875,-12.359375,-11.765625,-11.9140625,-12.1484375,-11.15625,-11.4453125,-11.453125,-11.6015625,-11.765625
1918,rubbish,sanctity.vice,-9.9140625,-9.3984375,-12.390625,-6.19921875,-6.2265625,-10.4375,-8.90625,-10.21875,-7.98828125,-10.0,-8.640625,-9.03125,-10.015625,-9.6796875,-9.4765625,-9.1328125,-9.796875,-9.25,-10.859375,-9.2578125,-10.890625,-8.1796875,-10.734375,-8.7421875,-9.6875,-10.5546875,-9.4296875,-9.7421875,-10.5078125,-10.4921875,-10.4765625,-11.9921875,-11.5859375,-12.15625,-11.5546875,-11.84375,-11.5234375,-11.515625,-12.0078125,-11.359375,-11.4609375,-11.609375,-12.0703125,-11.6796875,-8.28125,-7.12109375,-8.1328125,-6.39453125,-7.8125,-6.62890625,-7.47265625,-7.45703125,-6.890625,-7.50390625,-6.46484375,-6.72265625,-6.53125,-9.234375,-8.546875,-9.6171875,-8.484375,-8.9921875,-8.3125,-8.625,-8.5859375,-7.3671875,-8.171875,-8.03125,-8.0859375,-8.1796875,-7.35546875,-8.546875,-7.70703125,-8.1484375,-7.63671875,-8.3671875,-7.26171875,-8.09375,-7.34765625,-7.3671875,-6.5625,-6.90625,-7.76953125,-10.7890625,-10.1171875,-11.2109375,-10.21875,-11.109375,-9.390625,-10.3671875,-10.2734375,-8.9765625,-10.140625,-10.6015625,-10.4453125,-10.3515625
1919,fucked,sanctity.vice,-11.0703125,-11.6640625,-12.8046875,-10.375,-10.96875,-11.6875,-11.5390625,-11.609375,-11.8125,-11.515625,-11.6015625,-11.578125,-12.1328125,-11.9375,-11.921875,-11.421875,-11.3203125,-11.953125,-11.9765625,-12.140625,-12.203125,-12.640625,-12.0390625,-12.5234375,-12.21875,-12.6640625,-12.6015625,-12.5,-12.0078125,-12.1015625,-12.4453125,-13.0078125,-13.0703125,-13.1015625,-13.546875,-13.1171875,-13.2578125,-13.1640625,-13.5,-13.40625,-13.3046875,-13.09375,-13.1484375,-13.46875,-11.8046875,-10.5,-11.59375,-10.796875,-11.6328125,-11.078125,-11.34375,-11.2265625,-11.171875,-11.1796875,-11.125,-11.0,-11.2421875,-12.296875,-11.7734375,-12.6953125,-12.421875,-12.3828125,-12.3125,-12.5,-12.3984375,-11.8828125,-12.2578125,-12.140625,-12.0,-12.25,-11.6015625,-11.5234375,-11.65625,-11.8046875,-11.59375,-11.7578125,-11.6328125,-11.90625,-11.4453125,-11.671875,-11.3359375,-11.375,-11.8515625,-12.484375,-12.0234375,-12.8828125,-12.6875,-12.5546875,-12.71875,-12.7265625,-13.0546875,-12.2265625,-12.734375,-12.53125,-12.5,-12.4375
1920,sodomy,sanctity.vice,-10.5546875,-10.796875,-11.5078125,-10.0390625,-11.0703125,-10.9296875,-11.375,-10.9296875,-11.9140625,-10.90625,-12.078125,-11.453125,-12.265625,-10.890625,-11.78125,-11.0078125,-10.75,-11.421875,-11.53125,-11.9921875,-11.875,-12.296875,-11.8203125,-13.1640625,-12.25,-12.5546875,-11.8125,-12.3671875,-11.71875,-11.8203125,-12.0859375,-12.4140625,-12.3359375,-12.5,-12.703125,-12.3828125,-12.7734375,-12.5234375,-12.8203125,-12.21875,-12.6015625,-12.453125,-12.515625,-12.4609375,-11.515625,-10.9375,-11.4765625,-11.09375,-11.5078125,-11.03125,-11.40625,-11.6640625,-10.6875,-10.8671875,-11.0234375,-10.84375,-10.8125,-12.34375,-11.84375,-12.9296875,-12.109375,-12.3984375,-12.4921875,-12.6953125,-12.765625,-11.7421875,-12.2890625,-11.9921875,-12.0390625,-12.1796875,-11.71875,-11.78125,-12.0078125,-11.3515625,-11.796875,-12.0859375,-11.921875,-12.5078125,-11.3203125,-11.71875,-11.421875,-11.5703125,-11.875,-12.671875,-11.640625,-12.9453125,-12.21875,-12.75,-13.203125,-12.7421875,-13.0,-11.5625,-12.5625,-12.1484375,-11.9296875,-11.921875
1921,untouchables,sanctity.vice,-10.234375,-10.390625,-11.9296875,-9.78125,-9.3359375,-9.9765625,-10.9140625,-10.625,-10.3515625,-10.1875,-10.5,-10.828125,-11.328125,-10.46875,-11.34375,-10.1171875,-10.125,-11.4453125,-10.875,-12.09375,-11.90625,-11.0859375,-10.9296875,-11.640625,-12.078125,-11.515625,-11.8515625,-12.171875,-10.84375,-11.2109375,-12.1796875,-11.8671875,-12.3203125,-12.296875,-12.2265625,-12.25,-12.15625,-12.4140625,-12.2578125,-12.1640625,-12.2734375,-12.15625,-12.2734375,-12.40625,-10.8203125,-10.40625,-10.9375,-9.6875,-10.546875,-9.875,-10.703125,-10.484375,-10.34375,-10.515625,-10.234375,-10.359375,-10.7265625,-11.4453125,-10.9140625,-11.7265625,-10.6171875,-11.59375,-10.4453125,-11.375,-11.296875,-10.21875,-10.8984375,-10.578125,-10.5390625,-11.09375,-10.8671875,-10.8671875,-10.65625,-10.03125,-11.0,-10.3359375,-10.7109375,-11.1875,-10.328125,-10.53125,-10.1484375,-10.390625,-10.9296875,-12.40625,-12.03125,-13.0546875,-11.4140625,-12.234375,-11.765625,-12.7421875,-11.9140625,-11.9609375,-12.6015625,-11.5859375,-11.921875,-12.4453125
1922,epidemics,sanctity.vice,-10.6875,-11.4453125,-12.7109375,-8.015625,-5.63671875,-10.5625,-10.78125,-10.6640625,-10.328125,-10.3515625,-10.03125,-10.3125,-11.2734375,-10.171875,-11.2890625,-10.1484375,-10.59375,-10.390625,-11.4921875,-11.828125,-12.0390625,-10.9296875,-11.6328125,-11.09375,-11.6796875,-12.0625,-11.1875,-11.9609375,-11.4453125,-11.7890625,-11.953125,-12.4609375,-12.4140625,-13.03125,-12.8984375,-12.6796875,-12.921875,-12.7578125,-13.5078125,-12.3671875,-13.0234375,-12.796875,-13.21875,-12.7890625,-8.5078125,-7.35546875,-8.5,-6.65234375,-8.3671875,-6.8984375,-8.0625,-7.55078125,-7.26171875,-7.98046875,-7.01171875,-6.65625,-7.078125,-8.765625,-7.68359375,-8.9453125,-7.0390625,-8.3515625,-6.68359375,-7.6640625,-7.296875,-6.2421875,-7.8046875,-7.62109375,-6.8125,-7.125,-7.23828125,-7.328125,-7.30078125,-6.12109375,-7.00390625,-6.5859375,-6.54296875,-7.15625,-6.45703125,-7.01953125,-6.3671875,-5.8359375,-6.7578125,-11.9296875,-12.171875,-12.8046875,-12.3359375,-12.359375,-12.0546875,-12.609375,-12.328125,-11.4453125,-12.3828125,-12.0078125,-12.1640625,-12.3359375
1923,swear,sanctity.vice,-10.8671875,-9.9921875,-12.4609375,-7.2265625,-8.28125,-10.7578125,-10.6328125,-11.046875,-10.28125,-10.5703125,-9.8515625,-10.9140625,-11.640625,-10.421875,-11.1171875,-9.71875,-9.5390625,-10.3984375,-10.328125,-11.2578125,-10.7890625,-10.671875,-10.5390625,-11.1640625,-11.1484375,-11.453125,-10.828125,-11.296875,-9.6171875,-9.9921875,-10.796875,-12.34375,-12.4296875,-12.578125,-12.46875,-12.3203125,-12.1875,-12.4140625,-12.9296875,-12.2421875,-12.4296875,-12.5078125,-12.5859375,-12.6953125,-8.765625,-8.21875,-9.359375,-6.90625,-9.0390625,-7.30859375,-8.7578125,-8.140625,-8.1171875,-8.265625,-8.078125,-7.73828125,-7.59765625,-10.75,-10.1328125,-11.3203125,-9.84375,-10.7421875,-9.921875,-10.5625,-10.3515625,-9.8515625,-9.9375,-9.515625,-10.0546875,-10.1796875,-8.5546875,-10.078125,-9.3515625,-9.296875,-9.140625,-9.9375,-9.1484375,-9.6484375,-9.015625,-9.2890625,-8.2265625,-8.7734375,-9.25,-11.6875,-11.015625,-12.0546875,-11.4375,-11.7265625,-11.5390625,-12.015625,-11.8515625,-10.59375,-11.59375,-11.109375,-10.8515625,-11.1875
1924,shits,sanctity.vice,-10.078125,-10.0078125,-11.953125,-9.4921875,-9.0703125,-10.3125,-10.171875,-10.5703125,-9.875,-10.2109375,-9.984375,-10.1953125,-10.7890625,-10.34375,-10.734375,-9.671875,-9.828125,-10.4453125,-10.6796875,-10.96875,-11.1484375,-10.0703125,-10.7734375,-10.5234375,-10.6015625,-11.25,-10.515625,-11.0,-10.5859375,-10.6328125,-11.03125,-11.9375,-11.90625,-12.1796875,-12.1484375,-11.9765625,-11.953125,-12.0625,-12.2890625,-11.9609375,-12.2890625,-12.0078125,-12.078125,-12.3046875,-10.3828125,-8.8984375,-10.4609375,-9.3203125,-10.1875,-9.4140625,-9.9453125,-9.71875,-9.21875,-9.6796875,-9.140625,-8.9140625,-9.4921875,-10.984375,-10.296875,-11.546875,-10.703125,-10.8515625,-10.515625,-10.828125,-10.6796875,-9.703125,-10.4296875,-10.078125,-10.0078125,-10.46875,-9.9453125,-10.203125,-10.3984375,-9.984375,-9.9609375,-10.1484375,-9.9375,-10.4765625,-9.5234375,-9.75,-8.9765625,-9.2109375,-10.015625,-11.5,-11.03125,-12.1328125,-11.2109375,-11.671875,-11.0703125,-11.65625,-11.7734375,-10.421875,-11.4765625,-11.453125,-11.3046875,-11.421875
1925,whorehouses,sanctity.vice,-10.9609375,-11.203125,-13.078125,-9.5625,-10.3046875,-11.328125,-11.1171875,-11.484375,-11.3203125,-11.0625,-11.8984375,-11.34375,-12.2265625,-11.3046875,-11.5859375,-10.921875,-11.1875,-11.125,-11.765625,-11.8984375,-12.234375,-11.578125,-11.8359375,-12.2265625,-12.1875,-12.578125,-11.984375,-12.3515625,-11.6328125,-11.9375,-12.109375,-13.2421875,-13.375,-13.640625,-13.65625,-13.3515625,-13.78125,-13.5078125,-13.828125,-13.4453125,-13.6796875,-13.53125,-13.6796875,-13.5,-11.2734375,-10.5703125,-11.453125,-10.8984375,-11.03125,-10.921875,-11.1328125,-11.421875,-10.1796875,-10.75,-10.859375,-10.7109375,-10.7890625,-11.859375,-11.6328125,-12.65625,-11.6796875,-11.8984375,-12.078125,-12.296875,-12.0546875,-10.8046875,-11.9609375,-11.53125,-11.7421875,-11.828125,-11.0859375,-11.3203125,-11.59375,-10.5234375,-11.0625,-11.3828125,-11.296875,-11.6640625,-10.65625,-11.3984375,-10.71875,-11.015625,-11.3125,-12.5859375,-12.109375,-13.109375,-12.2734375,-12.6484375,-12.859375,-12.953125,-12.7578125,-11.84375,-12.6953125,-12.203125,-12.25,-12.25
