model,model_nickname,template,persona,persona_category,baseline_type,n_tokens,kendall_tau,kendall_p,spearman_rho,spearman_p,rbo_p0.90,rbo_p0.95,rbo_p0.99,lm_available,lm_n_tokens,lm_kendall_tau,lm_kendall_p,lm_spearman_rho,lm_spearman_p,lm_rbo_p0.90,lm_rbo_p0.95,lm_rbo_p0.99
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a person without disabilities,disability,control,128250,0.7720398153098523,0.0,0.924900711120558,0.0,0.5236165243669384,0.5432127628003998,0.6002011340486251,True,128249,0.7646300874807086,0.0,0.9228963731045797,0.0,0.6932949980602644,0.7392119893887229,0.7729419615216474
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a person without disabilities,disability,neutral,128249,0.47578842582232134,0.0,0.6521099007535114,0.0,0.01592793220721775,0.042794463529137454,0.12704563561417886,True,128249,0.23721746494111606,0.0,0.34469511256486446,0.0,0.12134808226540662,0.12167987216392674,0.17687122047981962
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a person without disabilities,disability,control,128250,0.7692655039569237,0.0,0.924337126736939,0.0,0.11502332808339921,0.14788895970476706,0.2535913427985473,True,128249,0.6008825342090117,0.0,0.7900929493199172,0.0,0.5880855124903359,0.6203751248049449,0.6283667961182899
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person,control,neutral,128249,0.8664486813494051,0.0,0.9736643026232543,0.0,0.5888329186842911,0.655011186664574,0.7144866037007633,True,128249,0.7609141473201992,0.0,0.9201600637889915,0.0,0.7840678868995206,0.7617514957602644,0.7372428927180779
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a person,control,control,128250,0.9999999999999999,0.0,0.9999999999999998,0.0,0.9999999999999991,1.0000000000000002,0.9999999999999933,True,128249,1.0,0.0,1.0,0.0,0.9999999999999991,1.0000000000000002,0.9999999999999933
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person,control,neutral,128249,0.7902381900839407,0.0,0.9373244455168315,0.0,0.4307085963841019,0.5281554905604735,0.6668012608075636,True,128249,0.7206564706144623,0.0,0.8927888978276715,0.0,0.6580340925559544,0.715059651871229,0.7426668666388051
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a person,control,control,128250,1.0,0.0,1.0,0.0,0.9999999999999991,1.0000000000000002,0.9999999999999933,True,128249,1.0,0.0,0.9999999999999998,0.0,0.9999999999999991,1.0000000000000002,0.9999999999999933
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person,control,neutral,128249,0.8691127275827764,0.0,0.9745547344465227,0.0,0.7227597076593325,0.7715282018896455,0.8124329439899719,True,128249,0.7873628967056775,0.0,0.9359161830791617,0.0,0.8818239777341013,0.8328130474911547,0.7936051689812448
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a person,control,control,128250,1.0,0.0,1.0,0.0,0.9999999999999991,1.0000000000000002,0.9999999999999933,True,128249,1.0,0.0,1.0,0.0,0.9999999999999991,1.0000000000000002,0.9999999999999933
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a person,control,neutral,128249,0.8625681091477478,0.0,0.9713192890990926,0.0,0.5880227712173222,0.6455572039836442,0.7531473248492132,True,128249,0.8398185896135848,0.0,0.9633700883356933,0.0,0.769994140680229,0.8130284571440777,0.843340688760936
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a person,control,control,128250,1.0,0.0,1.0,0.0,0.9999999999999991,1.0000000000000002,0.9999999999999933,True,128249,1.0,0.0,1.0,0.0,0.9999999999999991,1.0000000000000002,0.9999999999999933
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a person,control,neutral,128249,0.580157525132112,0.0,0.7670256761651935,0.0,0.13918694121888,0.2673265293236778,0.4446284813562461,True,128249,0.2775227141512801,0.0,0.40053654944319905,0.0,0.12555345456428973,0.13424033990134737,0.20453216277054093
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a person,control,control,128250,1.0,0.0,1.0,0.0,0.9999999999999991,1.0000000000000002,0.9999999999999933,True,128249,0.9999999999999999,0.0,1.0,0.0,0.9999999999999991,1.0000000000000002,0.9999999999999933
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Anglican,religion,neutral,128249,0.6529989223051914,0.0,0.8382666398442148,0.0,0.0064273802318270306,0.019875177856503466,0.12558725019188513,True,128249,0.413912367752188,0.0,0.5786362183923,0.0,0.3007932294306057,0.36566482208588214,0.4251867068329627
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Anglican,religion,control,128250,0.6973408920811281,0.0,0.8752213633663422,0.0,0.004974553745812957,0.017852484938967777,0.12461694593176174,True,128249,0.488396213501324,0.0,0.6680855374224948,0.0,0.4561671260004579,0.4964351747862191,0.5236984622323211
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Anglican,religion,neutral,128249,0.6605782741561098,0.0,0.847242587209291,0.0,0.009291292471357373,0.02392815416682088,0.10664491417534228,True,128249,0.4594099940407792,0.0,0.6341675271271858,0.0,0.3294401217616811,0.40945931046048223,0.495468596231318
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Anglican,religion,control,128250,0.6419975568084665,0.0,0.8266524829276771,0.0,0.0032132001935719643,0.014288685116825713,0.097835042200238,True,128249,0.4890588374737149,0.0,0.668996047818849,0.0,0.4005872629340111,0.4578231415981004,0.5012456821905651
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Anglican,religion,neutral,128249,0.6576466273283724,0.0,0.840742853963292,0.0,0.014424056598552762,0.03694046358189039,0.18095802340102948,True,128249,0.5458670458891218,0.0,0.7319499019238719,0.0,0.6393000728366092,0.5914247331875734,0.561896952627433
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Anglican,religion,control,128250,0.6921089800503305,0.0,0.8701954652435401,0.0,0.013225896821114937,0.036677276976932606,0.18131280931641372,True,128249,0.5869290851311909,0.0,0.774364984729848,0.0,0.6583287635855001,0.6284923932731615,0.6101506908678118
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Anglican,religion,neutral,128249,0.6712230606270758,0.0,0.8493912596514893,0.0,0.11731052363775103,0.12399719767805592,0.25089750850167164,True,128249,0.5897683935635378,0.0,0.7773042784509678,0.0,0.42715764085308444,0.5446674049127109,0.6353202027465636
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Anglican,religion,control,128250,0.7218456814273302,0.0,0.8911834964579843,0.0,0.11706033333928624,0.1241499486795236,0.2517827369309677,True,128249,0.6138942300466583,0.0,0.8010049500076295,0.0,0.4258625019118245,0.5554683965597935,0.6558171642525331
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Anglican,religion,neutral,128249,0.49169383792914384,0.0,0.6708241140455229,0.0,0.017043826677306143,0.06251797603103557,0.22579050542089774,True,128249,0.19015335980938233,0.0,0.2774127693285426,0.0,0.09504775328267388,0.1086230604363097,0.16641624335289476
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Anglican,religion,control,128250,0.7518246167661232,0.0,0.9131740029038166,0.0,0.15866419137570195,0.18618312260077569,0.29918816819629507,True,128249,0.4440228296826699,0.0,0.6162767756540934,0.0,0.47386343608238235,0.5304839206746947,0.5130334498704666
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Atheist,religion,neutral,128249,0.7042739798953156,0.0,0.8789772436145301,0.0,0.3673110661654319,0.36707100480056115,0.4222257084363995,True,128249,0.5567747257451185,0.0,0.7446734677480943,0.0,0.5262192972903452,0.5582289101969024,0.5848580676211308
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,an Atheist,religion,control,128250,0.7454942772783781,0.0,0.9099214852623211,0.0,0.11246046262705109,0.1885361718038804,0.3749780964864021,True,128249,0.638258477397109,0.0,0.8247346722526462,0.0,0.6872568645532139,0.6967021881983892,0.6847704720629837
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Atheist,religion,neutral,128249,0.7037442713215196,0.0,0.8781325076557422,0.0,0.4345892962588689,0.44601286678660335,0.45443761239367436,True,128249,0.4584236699298805,0.0,0.6336594303908747,0.0,0.42812125983445454,0.47081340298835994,0.5332125175593595
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,an Atheist,religion,control,128250,0.698904960262954,0.0,0.8736896882395434,0.0,0.2122558757874749,0.2796604407276705,0.3893949124442146,True,128249,0.4744129134154986,0.0,0.6524151087986926,0.0,0.3707187483063408,0.4440836657874279,0.5234619475631533
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Atheist,religion,neutral,128249,0.7146099231383966,0.0,0.8854926840966217,0.0,0.4163057756706765,0.4241937486034269,0.5008154596394038,True,128249,0.59992521229579,0.0,0.7879558997312885,0.0,0.7866211437700161,0.7147662399261878,0.6566701606324247
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,an Atheist,religion,control,128250,0.7515905580605413,0.0,0.9133092144697174,0.0,0.334276604677736,0.3493313151777733,0.47569705059247647,True,128249,0.6429406376383429,0.0,0.8283481867051471,0.0,0.7799044937383006,0.7249130043495516,0.6909536279689739
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Atheist,religion,neutral,128249,0.7058763136310299,0.0,0.877652804330214,0.0,0.5159451574763289,0.4720673148306835,0.5064996046273155,True,128249,0.6794075205199113,0.0,0.859967272149828,0.0,0.5171217889519306,0.6114880448526014,0.6963539783386289
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,an Atheist,religion,control,128250,0.7618134537568281,0.0,0.9195926730610262,0.0,0.3812994326701011,0.3712060800089247,0.48831589289858135,True,128249,0.6947048312611139,0.0,0.8725322108433393,0.0,0.5552095948560403,0.641867467174178,0.7109018375431418
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,neutral,128249,0.5180895152990069,0.0,0.7020293431616923,0.0,0.09984720343963843,0.19606494870422794,0.33178225572468273,True,128249,0.22959134560981176,0.0,0.3339731887021865,0.0,0.09565837513829177,0.10902265961392045,0.1769051539709061
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,128250,0.796797014226368,0.0,0.9421513782646969,0.0,0.39691818710220844,0.4368886439837245,0.49415153005647094,True,128249,0.7045903425410835,0.0,0.8813392509631129,0.0,0.6518984515349064,0.7101821264164877,0.7312634375157774
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,128249,0.5018826085516154,0.0,0.6793212976794469,0.0,0.023044359095379316,0.06312412578978457,0.1396468690741578,True,128249,0.35919339348655077,0.0,0.5090194858816824,0.0,0.22328602180682727,0.28004630793696367,0.3373151278374283
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,128250,0.518864474512498,0.0,0.700430600122944,0.0,0.01876882436712187,0.0600038954949444,0.15568067236307023,True,128249,0.416772097562114,0.0,0.5822437425215821,0.0,0.3824568302047783,0.411962152055602,0.42092522671748406
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,128249,0.48811274162592994,0.0,0.6661778108513495,0.0,0.028703181872784995,0.05838458136852636,0.12462490444428725,True,128249,0.3886964111726361,0.0,0.5465156306145325,0.0,0.24325002444604038,0.33081511729777935,0.4183537471885461
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,128250,0.5438593731323138,0.0,0.7229663157659625,0.0,0.004820158755346932,0.022133835453643846,0.10230933990544772,True,128249,0.4237483474513606,0.0,0.5908107844243162,0.0,0.29918016172139256,0.3637379125985054,0.4202701062368672
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,128249,0.5023947924110074,0.0,0.6796682129686508,0.0,0.054354875265977105,0.10559698744542229,0.17978666434742455,True,128249,0.4617168604574369,0.0,0.6370994121855525,0.0,0.5278794295502756,0.4991569782369257,0.47498498943938494
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,128250,0.5224739007199256,0.0,0.7033012370604728,0.0,0.043194341466949414,0.09707287451469236,0.18962318643235604,True,128249,0.4944176679209324,0.0,0.6751220692387793,0.0,0.533076585422304,0.5137111724108404,0.5077194366859751
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Buddhist,religion,neutral,128249,0.6568661175643185,0.0,0.8363235424792207,0.0,0.037524869750269224,0.08977338049864107,0.19932875370877884,True,128249,0.482666612528956,0.0,0.6616096127020636,0.0,0.3313261125780586,0.4466321935962577,0.5330179941547032
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Buddhist,religion,control,128250,0.6829798203707824,0.0,0.8585372789684246,0.0,0.020650157198770294,0.06849203686200946,0.19474725750098662,True,128249,0.5088665242238302,0.0,0.6916294187850521,0.0,0.32604307975520846,0.4472725048707751,0.5493290860601843
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Buddhist,religion,neutral,128249,0.4746781268072734,0.0,0.6523351523705567,0.0,0.018023131125301135,0.05020823238680493,0.16872382889653265,True,128249,0.15767372188092324,0.0,0.23117475944401455,0.0,0.05509180821981149,0.08484882887875499,0.17685661746898892
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Buddhist,religion,control,128250,0.661337127737357,0.0,0.8457648471531877,0.0,0.01696875060998595,0.051575265745788856,0.19228426367938745,True,128249,0.3783451109373757,0.0,0.5338937769033961,0.0,0.35965343473313743,0.41896551173451013,0.4226619694324235
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Catholic,religion,neutral,128249,0.6029423818594457,0.0,0.7922649266164405,0.0,0.025033318888216787,0.03751109298514635,0.09855430905792194,True,128249,0.36136636796808685,0.0,0.5116619864211451,0.0,0.22457151334964867,0.2758878179932584,0.3381272001783767
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Catholic,religion,control,128250,0.6375793762681913,0.0,0.8262554490166978,0.0,0.005457706436468181,0.021068758438745287,0.09851339884777242,True,128249,0.4226248488027678,0.0,0.5894549932044404,0.0,0.38315576446806765,0.4059792368894913,0.42089168641140084
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Catholic,religion,neutral,128249,0.5866476851141187,0.0,0.7798503291647998,0.0,0.012331943020843464,0.030834144579498634,0.08912529188650196,True,128249,0.4073796488743593,0.0,0.5706078795717378,0.0,0.22157582728923986,0.32326180634163254,0.43804026043328304
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Catholic,religion,control,128250,0.6273382145015673,0.0,0.8138230491259748,0.0,0.0056158054315871495,0.01855360645880372,0.09095613708561875,True,128249,0.43534664436327564,0.0,0.6052608978118018,0.0,0.28763323876101615,0.3657961204730603,0.440605845370516
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Catholic,religion,neutral,128249,0.6215486490248812,0.0,0.80931708214895,0.0,0.008391946628195791,0.032495197851540904,0.13799331952466817,True,128249,0.49922691075188663,0.0,0.6805935761957125,0.0,0.5942859990912295,0.5544205729350418,0.5343625388567909
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Catholic,religion,control,128250,0.6487475195906931,0.0,0.8355581361789659,0.0,0.007532690397380057,0.03225329132443754,0.14011059320725378,True,128249,0.5366950283375682,0.0,0.722100182011298,0.0,0.607558707063037,0.5753799656849861,0.5623351893115337
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Catholic,religion,neutral,128249,0.6783529206195348,0.0,0.8549440508496483,0.0,0.04610702997898764,0.0845949495693748,0.18589955535548638,True,128249,0.5533614034002262,0.0,0.7400800518594021,0.0,0.36839465472791116,0.484538722470032,0.5917229317738304
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Catholic,religion,control,128250,0.7271326582040277,0.0,0.8944979348715426,0.0,0.046964471845656414,0.08956568977208298,0.19282502334711188,True,128249,0.5780279546863332,0.0,0.7657753813877922,0.0,0.3658990293507945,0.4936518485710639,0.6165330355678773
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Catholic,religion,neutral,128249,0.4736480524769268,0.0,0.6495304740865261,0.0,0.0020193023443897005,0.019207434405066677,0.15768507777301677,True,128249,0.14856338456265591,0.0,0.21806717280640367,0.0,0.06517434126412751,0.09294025556931731,0.15210323830012304
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Catholic,religion,control,128250,0.7308337964402231,0.0,0.8993757848459084,0.0,0.017243523936613846,0.054207997899865724,0.20577258654950986,True,128249,0.3673752765358912,0.0,0.5200163762017244,0.0,0.3514487670103986,0.4154729790839456,0.4155152971383755
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Copt,religion,neutral,128249,0.662232801430554,0.0,0.8473288226823649,0.0,0.001563046302798992,0.012986271462003146,0.1063820935197693,True,128249,0.264721574486179,0.0,0.38258065929340385,0.0,0.14672834988434744,0.1926802713918048,0.24872413613679
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Copt,religion,control,128250,0.7053215444763362,0.0,0.8787034550072258,0.0,0.000871251578480991,0.008975658348046527,0.08904031234537316,True,128249,0.3128655266400145,0.0,0.4483804903626431,0.0,0.29391885438405857,0.304679919810749,0.31497010472166775
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Copt,religion,neutral,128249,0.6863385877840049,0.0,0.8684088901717428,0.0,0.0038961259375414753,0.015783837296629383,0.10124419458627401,True,128249,0.31676469962787057,0.0,0.4540759368157409,0.0,0.27316368785855777,0.3321583061954055,0.3823200241798553
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Copt,religion,control,128250,0.6296066290831095,0.0,0.8187079405541069,0.0,0.007812270976266694,0.024334100391166184,0.1005702440137243,True,128249,0.34303133939634856,0.0,0.48915474293710426,0.0,0.319367858885675,0.36239369989254777,0.3936062843183517
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Copt,religion,neutral,128249,0.6778792909530833,0.0,0.8588608088442653,0.0,0.0019688351730624567,0.018518132471411673,0.15013725878778555,True,128249,0.32351295038141636,0.0,0.46265389047885347,0.0,0.44259227990934097,0.38622340389712634,0.3342039207645459
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Copt,religion,control,128250,0.7126811254229398,0.0,0.8838956321328115,0.0,0.002678439266583981,0.02019487159244096,0.13748623230088505,True,128249,0.3580006639270735,0.0,0.5080325595512157,0.0,0.40639994503790644,0.3606033672047044,0.3389966012007286
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Copt,religion,neutral,128249,0.6610972232734877,0.0,0.8437434185645556,0.0,0.16768250427154105,0.1431551723580128,0.20146115480902438,True,128249,0.3126228710267711,0.0,0.447774114829276,0.0,0.21684166625534224,0.30280340613786916,0.36881006509814607
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Copt,religion,control,128250,0.7025799851289973,0.0,0.8757359551050856,0.0,0.023110595842943803,0.04934946913118113,0.16691186408275704,True,128249,0.3392499222220802,0.0,0.48344128003158465,0.0,0.23069028792545734,0.33169397157123487,0.39664465017418576
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Copt,religion,neutral,128249,0.47517929977428536,0.0,0.651252382479964,0.0,0.008160105085814271,0.04258442805034524,0.19733064349144405,True,128249,0.21545761250815337,0.0,0.3142678969886117,0.0,0.06236639892533723,0.0882975905354528,0.1773116571968399
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Copt,religion,control,128250,0.7257899677762445,0.0,0.8932124022490588,0.0,0.017784694835974748,0.06464253976461132,0.24146305953961908,True,128249,0.3426899340693533,0.0,0.48897365337688675,0.0,0.33963845104392587,0.39243200171717435,0.42308117593011796
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Hindu,religion,neutral,128249,0.6097037606186639,0.0,0.7958766240640002,0.0,0.0010937510673246639,0.0067952662782726995,0.0722913271379594,True,128249,0.36262074230520214,0.0,0.5139500595883078,0.0,0.22178845501040492,0.28327892436051283,0.3319239144426739
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Hindu,religion,control,128250,0.6282726493600251,0.0,0.8145965667149949,0.0,0.0020604844098467507,0.013694404828825514,0.1047244449312438,True,128249,0.41289397525159716,0.0,0.5780284623693821,0.0,0.3782592676564177,0.41081654859617656,0.4103444425813985
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Hindu,religion,neutral,128249,0.5213463511249826,0.0,0.709341443789486,0.0,0.0016668611847699768,0.006766001423997777,0.049192925830880856,True,128249,0.42051686133342175,0.0,0.587197149945998,0.0,0.3048042738524237,0.39344231835605564,0.4531319732801634
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Hindu,religion,control,128250,0.5873883130003005,0.0,0.7748202591595607,0.0,0.004476935566016518,0.013152564117578258,0.06240312665155732,True,128249,0.4465681956101676,0.0,0.619268287974387,0.0,0.3778549345111809,0.4368796471955575,0.4587383675207875
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Hindu,religion,neutral,128249,0.5887380011319,0.0,0.776552227540597,0.0,0.022459531789264044,0.05868702201560777,0.18651048471243115,True,128249,0.4668937581676804,0.0,0.6432602641071632,0.0,0.5962539141645484,0.5644987523883487,0.5171068663851495
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Hindu,religion,control,128250,0.6037729415350832,0.0,0.7926865668887488,0.0,0.022666010269525708,0.06011665617670326,0.2003127064724481,True,128249,0.4943028408268262,0.0,0.6753111000759195,0.0,0.5659360215759854,0.544057433916334,0.5139830158505019
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,neutral,128249,0.6497830593816722,0.0,0.8322836277525019,0.0,0.010220880698016828,0.02476484601069285,0.09879819032219031,True,128249,0.4747582329419196,0.0,0.6523878855223155,0.0,0.3323090003765103,0.44399344388761325,0.5275394909429341
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,control,128250,0.6750856996763989,0.0,0.8552068388835056,0.0,0.01022101107057648,0.024790772876292718,0.101067212522942,True,128249,0.4982557703896948,0.0,0.6796475719688588,0.0,0.3299586804811467,0.4527835794977361,0.5515655313532773
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,neutral,128249,0.4580125244824846,0.0,0.6322722788446377,0.0,0.02785531193481684,0.08837312509027116,0.23391278313461436,True,128249,0.16334909519260163,0.0,0.239394311964811,0.0,0.06625437776289383,0.09488194259495024,0.1590750284798966
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,control,128250,0.6991065959490466,0.0,0.8757311665971994,0.0,0.04599645215666869,0.11596730601986495,0.2752690815451045,True,128249,0.38813628617952983,0.0,0.5469173510834081,0.0,0.39226009446085286,0.45394741378620035,0.4308825720478151
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,neutral,128249,0.6467040345481344,0.0,0.8313865242332674,0.0,0.025050412158132494,0.06311707214891733,0.18907805596996077,True,128249,0.32848287311022095,0.0,0.46800464940209513,0.0,0.12380464237065678,0.20612492429305426,0.3221294583513536
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,128250,0.6761539514518602,0.0,0.8571746954521386,0.0,0.024572796720232208,0.05937948367961384,0.17126600493686348,True,128249,0.38205509855292435,0.0,0.5379044542573211,0.0,0.29235129462495735,0.34568334279863283,0.4128842290944818
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,128249,0.626411812715437,0.0,0.8162110416059363,0.0,0.007017918938303116,0.027421930317972368,0.11845611481296073,True,128249,0.35084724185247496,0.0,0.498423914853286,0.0,0.1982176521101488,0.28651347493725765,0.39676236977805035
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,128250,0.6335263124844868,0.0,0.8177243684410072,0.0,0.008596119824968426,0.027895868180717286,0.10676940849819971,True,128249,0.3888705271586236,0.0,0.5475090082323192,0.0,0.24602212748888128,0.31228785983131213,0.40101809382154235
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,128249,0.6573565543671156,0.0,0.839021300931082,0.0,0.09222198081903966,0.16430348122691568,0.3250014825039993,True,128249,0.45399249861380236,0.0,0.6278341455026999,0.0,0.49744654865920424,0.4886658687270509,0.5030864416817847
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,128250,0.6693688556536462,0.0,0.8502416120321946,0.0,0.09116662187682555,0.15906958818512792,0.3065548158307302,True,128249,0.4694118067501975,0.0,0.6463687660222747,0.0,0.494748951493423,0.4902217143400235,0.5162096871446666
