model,model_nickname,question_group,template_a,template_b,persona,persona_category,direction,token_decoded,template_a_rank,template_b_rank,rank_diff
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,an Islamist,political,down, forbidden,55928.0,119078.0,63150.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,an Islamist,political,down,zbollah,38775.0,100588.5,61813.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,an Islamist,political,down, Islamist,30093.0,90988.5,60895.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,an Islamist,political,down, PAS,17693.0,77296.5,59603.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,an Islamist,political,down, Hezbollah,22368.0,81503.5,59135.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,up, Initialization,105323.0,38200.5,-67122.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,up,Initialization,105323.0,38200.5,-67122.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,up, translating,78316.5,16946.0,-61370.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,up, внимание,95270.0,34682.0,-60588.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,up,	setup,91825.5,39775.0,-52050.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,up, setup,91825.5,39775.0,-52050.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,up,setup,91825.5,39775.0,-52050.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,up, DialogResult,91319.5,40546.0,-50773.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,up, verifying,70023.0,19297.5,-50725.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,up, Frog,95270.0,45653.0,-49617.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,down,_CANCEL,61066.0,101298.5,40232.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,down,.OrderBy,64305.5,104092.5,39787.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,down,_grad,65897.5,103643.5,37746.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,down,_articles,59122.0,96509.0,37387.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,down,_projects,55307.0,91475.5,36168.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,down,_courses,57182.0,92998.0,35816.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,down,.Cancel,67087.5,102694.5,35607.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,down,"""Yeah",57558.5,92468.5,34910.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,down,(Runtime,62690.0,97506.0,34816.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a liberal,political,down,左,65105.0,99902.0,34797.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,up, verifying,120811.5,38255.5,-82556.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,up, Initialization,118125.5,43124.0,-75001.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,up,Initialization,118125.5,43124.0,-75001.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,up, समय,96061.5,31597.0,-64464.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,up,Instructions,108192.5,47633.0,-60559.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,up, Instructions,108192.5,47633.0,-60559.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,up, initializing,87744.0,30385.0,-57359.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,up, внимание,110695.5,55529.5,-55166.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,up,_rewrite,73712.0,22171.0,-51541.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,up,_translation,127085.5,77699.5,-49386.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,down,_execution,25816.5,87885.5,62069.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,down,execute,61931.5,112511.5,50580.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,down, execute,61931.5,112511.5,50580.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,down,_Destroy,58485.5,107335.5,48850.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,down,_Command,51974.0,95545.5,43571.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,down,.destroy,76359.5,117712.5,41353.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,down,_macro,38168.0,79448.5,41280.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,down,_DESTROY,82042.5,122395.0,40352.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,down,_controls,42548.5,81714.0,39165.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a libertarian,political,down,\Command,82427.0,121349.5,38922.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,up, solved,85404.5,16243.5,-69161.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,up, внимание,110575.0,49682.5,-60892.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,up, realize,118273.0,64510.5,-53762.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,up, examining,93681.0,41025.5,-52655.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,up, Recommendation,98423.0,46855.0,-51568.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,up, Evaluation,68815.5,17274.0,-51541.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,up,Evaluation,68815.5,17274.0,-51541.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,up, explore,84920.5,34129.5,-50791.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,up, Frog,82981.5,33584.0,-49397.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,up, anticipating,76143.5,28125.5,-48018.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,down, conquer,28272.0,105381.0,77109.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,down, dominating,40669.0,114822.0,74153.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,down,_war,23045.5,92623.5,69578.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,down,/control,53216.0,120945.0,67729.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,down, domination,29585.5,95763.0,66177.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,down,WAR,36945.0,102496.0,65551.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,down, WAR,36945.0,102496.0,65551.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,down, weaponry,51317.0,115511.5,64194.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,down, imperialism,53216.0,116779.0,63563.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a nationalist,political,down, dominate,59462.5,122476.0,63013.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,up, translating,105305.5,31235.0,-74070.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,up,Initialization,94977.0,29250.0,-65727.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,up, Initialization,94977.0,29250.0,-65727.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,up, initializing,110593.5,48539.0,-62054.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,up,Islam,119471.0,68872.0,-50599.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,up, Islam,119471.0,68872.0,-50599.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,up, realize,117908.5,67564.5,-50344.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,up, Frog,83098.0,33808.5,-49289.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,up,/Table,109765.0,60962.0,-48803.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,up, actionPerformed,107227.0,58918.5,-48308.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,down,武器,49178.5,116412.0,67233.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,down,_war,40391.5,101208.0,60816.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,down, weaponry,43132.5,103206.5,60074.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,down,-Trump,31986.5,89688.0,57701.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,down,.Execution,38167.0,95855.0,57688.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,down,weapons,47362.5,101208.0,53845.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,down, weapons,47362.5,101208.0,53845.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,down,Weapons,55605.0,105601.5,49996.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,down, Weapons,55605.0,105601.5,49996.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Republican,political,down,_FLAG,49178.5,93628.0,44449.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,up, Instructions,105143.0,50186.5,-54956.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,up,Instructions,104763.0,50515.0,-54248.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,up, внимание,109441.5,56784.5,-52657.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,up, Analysis,101900.0,49540.5,-52359.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,up,Analysis,101509.5,49540.5,-51969.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,up, verifying,66683.0,23368.5,-43314.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,up,starttime,98353.5,56420.0,-41933.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,up, starttime,98353.5,56420.0,-41933.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,up,_DEFINITION,62301.0,21401.5,-40899.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,up, Recommendation,65590.5,25867.0,-39723.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,down,_execution,79521.0,122330.0,42809.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,down,_Stop,55667.5,96974.0,41306.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,down,_grad,61587.0,100128.5,38541.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,down,Really,56012.5,94273.5,38261.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,down, Really,56012.5,94273.5,38261.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,down,.metric,73271.0,111336.0,38065.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,down,.OrderBy,47255.5,85055.5,37800.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,down,_courses,56012.5,92886.5,36874.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,down,_sales,65955.0,102562.0,36607.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a social democrat,political,down,_controls,50087.0,86139.0,36052.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,up, translating,94383.0,14627.5,-79755.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,up, initializing,98691.5,25848.0,-72843.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,up, внимание,109544.5,54183.0,-55361.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,up, familial,97287.5,42011.0,-55276.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,up, समय,87916.5,33207.5,-54709.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,up, explore,77931.0,24313.0,-53618.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,up,Restart,84945.5,32911.5,-52034.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,up, Restart,84945.5,32911.5,-52034.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,up, giveaway,75101.0,24542.5,-50558.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,up, competitiveness,95337.5,47089.0,-48248.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,down,_controls,65718.0,112712.5,46994.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,down,_partitions,60224.0,106496.0,46272.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,down,-ever,51140.0,96922.5,45782.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,down,_greater,32312.5,77466.5,45154.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,down,.OrderBy,42598.0,87249.5,44651.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,down,/control,57475.5,101923.0,44447.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,down, Ding,33194.0,74445.0,41251.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,down,_rent,22366.5,63479.5,41113.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,down,.Destroy,75570.0,116481.0,40911.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a socialist,political,down,Profiles,51548.0,92291.0,40743.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,up, Fate,79368.5,12519.0,-66849.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,up,_Create,107290.0,44111.0,-63179.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,up, explore,109019.5,47082.0,-61937.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,up,#create,87952.0,26598.0,-61354.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,up,Islam,76995.5,17979.0,-59016.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,up, Islam,76995.5,17979.0,-59016.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,up,(Gravity,89722.0,32056.0,-57666.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,up, Frog,92037.0,35060.5,-56976.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,up,HorizontalAlignment,115228.0,59341.5,-55886.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,up,_NUMBER,94296.5,38780.0,-55516.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,down, settlements,30947.0,110549.5,79602.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,down, THAT,47051.5,125824.0,78772.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,down, Settlement,31917.0,108778.5,76861.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,down, settlement,44949.0,115645.5,70696.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,down,"""Yes",56923.5,119947.5,63024.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,down, territories,30319.0,89807.0,59488.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,down, THEY,40285.5,99478.5,59193.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,down, extremely,42845.5,101672.0,58826.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,down, Extremely,40664.0,99478.5,58814.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_you_think,a Zionist,political,down, THEIR,35514.0,94260.5,58746.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a Black person,race,up, trapped,119611.0,20047.5,-99563.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id_think,greatest_self_id_people_think,a Black person,race,up, Jail,117686.5,21613.0,-96073.5
