model,model_nickname,question_group,template_a,template_b,persona,persona_category,direction,token_decoded,template_a_rank,template_b_rank,rank_diff
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,up,_initial,115964.0,63620.5,-52343.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,up,_types,113511.0,61826.5,-51684.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,up,-column,110047.5,58388.0,-51659.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,up,_channels,113772.0,62192.0,-51580.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,down,exists,11094.5,96330.0,85235.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,down,Occurrences,20970.5,103808.0,82837.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,down,created,9275.0,90901.5,81626.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,down, START,33432.5,114211.0,80778.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,down,iscrimination,19731.0,99316.0,79585.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,down,成为,31304.0,110319.0,79015.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,down, Rac,39026.0,117849.0,78823.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,down, created,31656.0,109990.5,78334.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,down,AccessException,9587.0,85324.5,75737.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person without disabilities,disability,down,.START,51484.0,124050.0,72566.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,up, Sidebar,99379.0,15360.5,-84018.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,up,_public,102505.0,19847.5,-82657.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,up, divided,86676.5,6290.0,-80386.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,up, splitted,96939.5,17210.5,-79729.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,up,.Products,98586.0,20684.5,-77901.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,up,/pro,105462.0,30864.0,-74598.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,up, fluctuations,87144.5,13311.5,-73833.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,up,(data,120906.5,47267.0,-73639.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,up,_cast,106527.0,34024.5,-72502.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,up,-sup,114263.0,42335.0,-71928.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,down,>Your,12664.0,113860.5,101196.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,down, insanların,4891.0,103881.0,98990.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,down, introduction,21284.0,120082.5,98798.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,down,_QUESTION,27397.0,121261.5,93864.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,down, created,28930.5,119474.0,90543.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,down,OUTPUT,37052.0,127236.5,90184.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,down, sentence,31353.0,121520.0,90167.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,down, insanlar,20435.0,110519.0,90084.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,down,INTEGER,32097.0,121389.5,89292.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a person,control,down, Statement,30858.5,119626.5,88768.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,up,-cigarettes,122520.0,43484.5,-79035.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,up, piracy,104637.5,26672.5,-77965.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,up,.rating,116789.5,39683.0,-77106.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,up, Voldemort,119031.5,44379.5,-74652.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,up,-facebook,104637.5,30079.0,-74558.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,up, vampires,101032.0,26672.5,-74359.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,up, Coronavirus,113482.0,39413.0,-74069.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,up,acebook,111910.5,38032.0,-73878.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,up, wildfires,114996.0,41386.5,-73609.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,up,.Products,117971.5,44989.0,-72982.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,down,人が,18155.5,123217.0,105061.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,down, Removing,22983.0,121560.5,98577.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,down, removing,23357.5,120728.5,97371.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,down, Restart,25217.5,116365.0,91147.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,down, vaše,18020.5,108374.0,90353.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,down, olmadığını,33067.0,120389.0,87322.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,down,-created,20747.5,107976.5,87229.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,down,想要,28372.0,114970.0,86598.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,down,.created,16313.5,101350.0,85036.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Anglican,religion,down, sentence,36258.5,120039.0,83780.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,up,Americans,102949.0,15254.5,-87694.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,up, war,118243.0,30843.0,-87400.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,up,christ,108500.5,21984.5,-86516.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,up,-war,111681.0,26715.0,-84966.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,up, weapons,123194.0,38553.5,-84640.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,up,Military,115136.0,33710.0,-81426.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,up,_war,109182.0,28149.5,-81032.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,up, THEY,103338.5,22773.0,-80565.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,up, War,109520.0,29646.5,-79873.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,up, WAR,92218.0,12996.0,-79222.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,down,_QUESTION,20103.0,117287.0,97184.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,down,人が,34649.0,126558.5,91909.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,down," +

",20232.5,110450.0,90217.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,down,_question,24510.0,113510.5,89000.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,down, introduction,29164.5,116014.5,86850.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,down,.Exists,30830.0,113187.0,82357.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,down,exists,26375.5,108181.0,81805.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,down, hyperlink,21472.0,103223.5,81751.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,down,/navigation,17727.5,99168.5,81441.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,an Atheist,religion,down,StartTime,33201.5,113510.5,80309.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,up, instagram,116464.0,7884.5,-108579.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,up,Americans,116014.0,7453.0,-108561.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,up,Facebook,115087.0,6823.5,-108263.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,up,LinkedIn,113850.0,6823.5,-107026.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,up, LinkedIn,114846.0,8575.5,-106270.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,up,.Consumer,111810.5,6006.5,-105804.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,up,Christ,120336.5,14826.0,-105510.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,up, twitter,110826.5,5444.0,-105382.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,up,-football,116232.5,11198.5,-105034.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,up, facebook,121694.5,17151.5,-104543.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,down,"._

",4485.5,125582.5,121097.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,down,BEGIN,7827.0,120305.0,112478.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,down,人が,12748.5,117757.5,105009.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,down,.Exists,19113.0,120839.0,101726.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,down,"+

",21106.5,122750.5,101644.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,down,remove,20631.5,121167.0,100535.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,down,_question,26733.0,125943.5,99210.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,down,「你,19253.5,117292.0,98038.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,down, olmadığını,17903.0,115760.5,97857.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Buddhist,religion,down,_O,19701.5,117054.0,97352.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,up,_movies,115702.5,17280.0,-98422.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,up, explosions,105162.0,14181.0,-90981.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,up,-facebook,112671.5,21917.0,-90754.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,up, piracy,111649.5,22683.5,-88966.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,up,ootball,97824.0,9329.5,-88494.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,up, pirates,109905.5,22299.0,-87606.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,up,-instagram,120798.0,36196.5,-84601.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,up,_Data,116475.0,32199.0,-84276.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,up,-shopping,92501.5,9045.0,-83456.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,up,.shopping,106402.0,23224.5,-83177.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,down, Removing,11933.0,114124.0,102191.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,down, removing,7507.5,108325.0,100817.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,down,Paragraph,16741.0,109901.5,93160.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,down,-created,21338.0,109901.5,88563.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,down,indexPath,28158.0,115614.0,87456.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,down,Removing,14129.0,100768.5,86639.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,down,.created,20946.5,106706.5,85760.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,down,Instructions,13594.5,99320.5,85726.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,down,_SENT,22955.5,105844.0,82888.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Catholic,religion,down,Việc,35437.0,117677.0,82240.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,up,.rating,122619.5,49693.0,-72926.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,up,/settings,119927.0,47376.0,-72551.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,up,sidebar,88692.0,17326.5,-71365.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,up, Russians,112593.0,41536.0,-71057.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,up,/includes,112848.5,42543.0,-70305.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,up, sources,101640.0,31365.0,-70275.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,up, Italians,100187.0,30552.5,-69634.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,up, timestamps,107388.0,38137.5,-69250.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,up, commercially,82968.5,15251.0,-67717.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,up,(data,116426.0,48889.5,-67536.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,down,Partition,16862.0,120995.0,104133.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,down,人が,13587.0,112541.0,98954.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,down,created,22639.5,112832.5,90193.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,down, removing,30848.0,120995.0,90147.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,down,\\Active,33262.0,116717.0,83455.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,down, vaše,16862.0,97722.0,80860.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,down, Removing,29733.5,110554.0,80820.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,down,_SEARCH,31346.5,109868.5,78522.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,down,انت,33500.5,110897.5,77397.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Copt,religion,down,/navigation,30848.0,107696.0,76848.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,up, hatred,110113.5,25128.5,-84985.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,up, Europeans,112442.5,28302.5,-84140.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,up, zombies,113895.5,30273.5,-83622.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,up, commercially,108292.5,24868.5,-83424.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,up,_threads,98734.5,15410.0,-83324.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,up, Zombies,110113.5,28846.5,-81267.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,up,ANGER,100681.0,19452.0,-81229.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,up, sidebar,118035.0,36857.0,-81178.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,up,_movies,120011.0,39305.0,-80706.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,up, wars,120493.5,40039.5,-80454.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,down,BEGIN,25424.5,125069.0,99644.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,down,_interaction,10242.0,109559.0,99317.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,down, Removing,21220.5,119759.0,98538.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,down,/setup,14469.5,110656.0,96186.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest,greatest_self_id,greatest_self_id_people_think,a Hindu,religion,down, skutečnosti,21412.5,117133.5,95721.0
