model,model_nickname,template,persona,persona_category,baseline_type,group,rank_in_group,token_decoded,score,baseline_rank,persona_rank,rank_diff,lm_baseline_rank,lm_persona_rank,lm_rank_diff
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Hindu,religion,neutral,bottom,5,_variables,-13.5703125,127760.0,128246.0,486.0,33674.5,14447.0,-19227.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Hindu,religion,control,top,1, GOD,-4.78125,3197.5,1.0,-3196.5,24906.5,4087.5,-20819.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Hindu,religion,control,top,2, Wisdom,-4.85546875,42.0,2.0,-40.0,3990.0,7942.0,3952.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Hindu,religion,control,top,3, wisdom,-4.93359375,63.5,3.0,-60.5,4103.0,10838.0,6735.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Hindu,religion,control,top,4, LOVE,-4.9375,2.0,4.0,2.0,9145.5,41387.0,32241.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Hindu,religion,control,top,5, SELF,-5.0546875,335.5,5.0,-330.5,60700.5,80790.0,20089.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Hindu,religion,control,bottom,1," ```
",-13.8984375,128250.0,128250.0,0.0,103979.0,107160.5,3181.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Hindu,religion,control,bottom,2,"//{
",-13.7421875,128249.0,128249.0,0.0,34674.5,30837.0,-3837.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Hindu,religion,control,bottom,3,"{
",-13.6484375,128244.0,128248.0,4.0,62725.5,24727.5,-37998.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Hindu,religion,control,bottom,4,.startswith,-13.6328125,128246.0,128247.0,1.0,118133.0,115303.0,-2830.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Hindu,religion,control,bottom,5,_variables,-13.5703125,128215.0,128246.0,31.0,32337.0,14447.0,-17890.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,neutral,top,1, Gandhi,-4.15625,592.5,1.0,-591.5,20070.0,6551.5,-13518.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,neutral,top,2, GOD,-4.4453125,657.0,2.0,-655.0,50338.0,8000.0,-42338.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,neutral,top,3, God,-4.87890625,1725.0,3.0,-1722.0,124483.0,121573.5,-2909.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,neutral,top,4, salvation,-4.94921875,600.0,4.0,-596.0,33032.5,2344.0,-30688.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,neutral,top,5, spirituality,-4.96875,587.5,5.0,-582.5,43589.0,310.0,-43279.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,neutral,bottom,1," ```
",-14.0625,128248.0,128250.0,2.0,69247.5,107819.0,38571.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,neutral,bottom,2,"//{
",-13.859375,128250.0,128249.0,-1.0,36202.0,33317.0,-2885.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,neutral,bottom,3,.startswith,-13.7578125,128246.0,128248.0,2.0,121836.5,117805.0,-4031.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,neutral,bottom,4,"{
",-13.7265625,128244.0,128247.0,3.0,17948.5,52449.5,34501.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,neutral,bottom,5," {

",-13.6171875,128243.0,128246.0,3.0,53259.0,100687.5,47428.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,control,top,1, Gandhi,-4.15625,1523.5,1.0,-1522.5,21755.5,6551.5,-15204.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,control,top,2, GOD,-4.4453125,743.0,2.0,-741.0,38270.0,8000.0,-30270.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,control,top,3, God,-4.87890625,1816.0,3.0,-1813.0,117033.0,121573.5,4540.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,control,top,4, salvation,-4.94921875,847.0,4.0,-843.0,41339.5,2344.0,-38995.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,control,top,5, spirituality,-4.96875,429.5,5.0,-424.5,25311.0,310.0,-25001.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,control,bottom,1," ```
",-14.0625,128249.0,128250.0,1.0,80148.5,107819.0,27670.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,control,bottom,2,"//{
",-13.859375,128250.0,128249.0,-1.0,31552.0,33317.0,1765.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,control,bottom,3,.startswith,-13.7578125,128244.0,128248.0,4.0,123510.5,117805.0,-5705.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,control,bottom,4,"{
",-13.7265625,128245.0,128247.0,2.0,24405.5,52449.5,28044.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Hindu,religion,control,bottom,5," {

",-13.6171875,128241.0,128246.0,5.0,64405.0,100687.5,36282.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,neutral,top,1, detachment,-3.509765625,424.0,1.0,-423.0,42261.5,10805.0,-31456.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,neutral,top,2,illusion,-3.8046875,1411.0,2.0,-1409.0,37558.0,7932.5,-29625.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,neutral,top,3, humility,-3.927734375,4338.5,3.0,-4335.5,72055.5,1492.0,-70563.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,neutral,top,4, suffering,-3.943359375,11.0,4.0,-7.0,92.0,61835.0,61743.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,neutral,top,5, illusion,-3.96484375,1562.5,5.0,-1557.5,102638.5,60314.0,-42324.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,neutral,bottom,1," ```
",-13.1484375,128247.0,128250.0,3.0,106206.5,108185.0,1978.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,neutral,bottom,2,"//{
",-13.1328125,128249.0,128249.0,0.0,118797.0,23005.5,-95791.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,neutral,bottom,3,_variables,-12.6875,113142.5,128248.0,15105.5,41754.0,44633.5,2879.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,neutral,bottom,4,<fieldset,-12.671875,127412.0,128247.0,835.0,91380.5,104512.5,13132.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,neutral,bottom,5," {

",-12.6015625,128227.0,128246.0,19.0,60783.5,103874.5,43091.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,control,top,1, detachment,-3.509765625,412.5,1.0,-411.5,4227.0,10805.0,6578.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,control,top,2,illusion,-3.8046875,119.5,2.0,-117.5,24390.5,7932.5,-16458.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,control,top,3, humility,-3.927734375,534.0,3.0,-531.0,10099.0,1492.0,-8607.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,control,top,4, suffering,-3.943359375,19.0,4.0,-15.0,10982.0,61835.0,50853.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,control,top,5, illusion,-3.96484375,391.5,5.0,-386.5,89403.5,60314.0,-29089.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,control,bottom,1," ```
",-13.1484375,128249.0,128250.0,1.0,77794.5,108185.0,30390.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,control,bottom,2,"//{
",-13.1328125,128250.0,128249.0,-1.0,60275.0,23005.5,-37269.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,control,bottom,3,_variables,-12.6875,128106.5,128248.0,141.5,15875.5,44633.5,28758.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,control,bottom,4,<fieldset,-12.671875,128221.0,128247.0,26.0,112383.0,104512.5,-7870.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,a Hindu,religion,control,bottom,5," {

",-12.6015625,128238.5,128246.0,7.5,96184.5,103874.5,7690.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,neutral,top,1,truth,-2.236328125,213.0,1.0,-212.0,24469.0,47162.5,22693.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,neutral,top,2,_FAMILY,-2.3359375,129.0,2.0,-127.0,100181.5,50959.5,-49222.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,neutral,top,3, FAMILY,-2.373046875,7.0,3.0,-4.0,54614.5,34225.5,-20389.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,neutral,top,4,Truth,-2.3828125,297.5,4.0,-293.5,871.5,6920.0,6048.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,neutral,top,5,Hope,-2.421875,117.0,5.0,-112.0,1179.0,202.5,-976.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,neutral,bottom,1,"//{
",-13.8828125,128249.0,128250.0,1.0,94693.0,46680.0,-48013.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,neutral,bottom,2," ```
",-13.296875,128250.0,128249.0,-1.0,107238.5,102343.5,-4895.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,neutral,bottom,3,_variables,-13.1875,127428.0,128248.0,820.0,22948.5,92166.0,69217.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,neutral,bottom,4,"/*
",-12.9296875,128248.0,128247.0,-1.0,120561.0,27313.5,-93247.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,neutral,bottom,5,"{
",-12.90625,128241.0,128246.0,5.0,56666.0,25317.5,-31348.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,top,1,truth,-2.236328125,179.0,1.0,-178.0,51241.0,47162.5,-4078.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,top,2,_FAMILY,-2.3359375,81.0,2.0,-79.0,98391.5,50959.5,-47432.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,top,3, FAMILY,-2.373046875,13.0,3.0,-10.0,44613.5,34225.5,-10388.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,top,4,Truth,-2.3828125,206.5,4.0,-202.5,1337.5,6920.0,5582.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,top,5,Hope,-2.421875,139.0,5.0,-134.0,552.0,202.5,-349.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,bottom,1,"//{
",-13.8828125,128249.0,128250.0,1.0,87833.0,46680.0,-41153.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,bottom,2," ```
",-13.296875,128250.0,128249.0,-1.0,106592.5,102343.5,-4249.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,bottom,3,_variables,-13.1875,128179.5,128248.0,68.5,26215.5,92166.0,65950.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,bottom,4,"/*
",-12.9296875,128248.0,128247.0,-1.0,110696.5,27313.5,-83383.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Jehovah's Witness,religion,control,bottom,5,"{
",-12.90625,128238.0,128246.0,8.0,86406.5,25317.5,-61089.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,top,1, GOD,-3.236328125,1539.0,1.0,-1538.0,63104.5,1369.5,-61735.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,top,2,_FAMILY,-3.541015625,52.5,2.0,-50.5,56550.5,57129.5,579.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,top,3, salvation,-3.630859375,826.0,3.0,-823.0,69478.0,3299.0,-66179.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,top,4, FAMILY,-3.7109375,6.0,4.0,-2.0,11932.0,26672.5,14740.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,top,5, God,-3.77734375,5211.0,5.0,-5206.0,124384.0,104567.5,-19816.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,bottom,1,"//{
",-14.546875,128250.0,128250.0,0.0,46505.5,8576.5,-37929.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,bottom,2," ```
",-14.0234375,128249.0,128249.0,0.0,98497.0,109798.5,11301.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,bottom,3,<center,-13.8984375,128236.0,128248.0,12.0,112112.0,78094.5,-34017.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,bottom,4,"{
",-13.7578125,128245.0,128247.0,2.0,23164.0,32621.5,9457.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,neutral,bottom,5,_variables,-13.6484375,127442.5,128245.5,803.0,3625.0,82349.0,78724.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,top,1, GOD,-3.236328125,2080.5,1.0,-2079.5,56678.0,1369.5,-55308.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,top,2,_FAMILY,-3.541015625,54.0,2.0,-52.0,61061.0,57129.5,-3931.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,top,3, salvation,-3.630859375,2269.5,3.0,-2266.5,61585.0,3299.0,-58286.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,top,4, FAMILY,-3.7109375,9.0,4.0,-5.0,24583.0,26672.5,2089.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,top,5, God,-3.77734375,5238.0,5.0,-5233.0,126163.5,104567.5,-21596.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,bottom,1,"//{
",-14.546875,128250.0,128250.0,0.0,64676.0,8576.5,-56099.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,bottom,2," ```
",-14.0234375,128249.0,128249.0,0.0,101922.5,109798.5,7876.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,bottom,3,<center,-13.8984375,128233.0,128248.0,15.0,100302.0,78094.5,-22207.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,bottom,4,"{
",-13.7578125,128247.0,128247.0,0.0,35304.0,32621.5,-2682.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Jehovah's Witness,religion,control,bottom,5,_variables,-13.6484375,128236.0,128245.5,9.5,2999.5,82349.0,79349.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,top,1, LOVE,-3.060546875,2.0,1.0,-1.0,9383.0,35048.5,25665.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,top,2,truth,-3.630859375,324.0,2.0,-322.0,40248.0,39692.5,-555.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,top,3, healing,-3.64453125,40.5,3.0,-37.5,113424.0,66673.0,-46751.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,top,4, FAMILY,-3.716796875,28.0,4.0,-24.0,24569.0,46786.5,22217.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,top,5, forgiveness,-3.740234375,12.0,5.0,-7.0,75834.0,24176.0,-51658.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,bottom,1,"//{
",-13.5234375,128250.0,128250.0,0.0,18372.0,31893.5,13521.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,bottom,2," ```
",-13.171875,128249.0,128249.0,0.0,113424.0,110367.0,-3057.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,bottom,3,"{
",-12.875,128246.0,128248.0,2.0,68026.5,17475.5,-50551.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,bottom,4," {
",-12.765625,128244.0,128247.0,3.0,120869.5,91951.5,-28918.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,neutral,bottom,5, murdering,-12.7578125,128224.0,128246.0,22.0,18372.0,101316.5,82944.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,top,1, LOVE,-3.060546875,2.0,1.0,-1.0,9145.5,35048.5,25903.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,top,2,truth,-3.630859375,243.0,2.0,-241.0,49038.5,39692.5,-9346.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,top,3, healing,-3.64453125,57.0,3.0,-54.0,84455.0,66673.0,-17782.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,top,4, FAMILY,-3.716796875,49.5,4.0,-45.5,45347.5,46786.5,1439.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,top,5, forgiveness,-3.740234375,14.0,5.0,-9.0,68734.0,24176.0,-44558.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,bottom,1,"//{
",-13.5234375,128249.0,128250.0,1.0,34674.5,31893.5,-2781.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,bottom,2," ```
",-13.171875,128250.0,128249.0,-1.0,103979.0,110367.0,6388.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,bottom,3,"{
",-12.875,128244.0,128248.0,4.0,62725.5,17475.5,-45250.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,bottom,4," {
",-12.765625,128242.0,128247.0,5.0,120879.5,91951.5,-28928.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Jehovah's Witness,religion,control,bottom,5, murdering,-12.7578125,128174.5,128246.0,71.5,24287.5,101316.5,77029.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,top,1, LOVE,-3.5,1.0,1.0,0.0,33818.5,16621.5,-17197.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,top,2, FAMILY,-4.21875,5.0,2.0,-3.0,63936.5,36979.5,-26957.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,top,3,_FAMILY,-4.29296875,49.0,3.0,-46.0,105388.0,71845.5,-33542.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,top,4, Jesus,-4.390625,1694.5,4.0,-1690.5,100262.0,2019.5,-98242.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,top,5,AMILY,-4.40234375,25.0,5.0,-20.0,75803.0,102953.5,27150.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,bottom,1,"//{
",-13.484375,128250.0,128250.0,0.0,36202.0,23197.5,-13004.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,bottom,2," ```
",-13.1171875,128248.0,128249.0,1.0,69247.5,103288.0,34040.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,bottom,3,"{
",-12.703125,128244.0,128248.0,4.0,17948.5,56263.5,38315.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,bottom,4,<center,-12.546875,128233.5,128247.0,13.5,66078.5,87337.0,21258.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,neutral,bottom,5,"<!--
",-12.5390625,128221.0,128246.0,25.0,12837.5,51688.0,38850.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,top,1, LOVE,-3.5,1.0,1.0,0.0,24707.5,16621.5,-8086.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,top,2, FAMILY,-4.21875,14.0,2.0,-12.0,60693.5,36979.5,-23714.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,top,3,_FAMILY,-4.29296875,61.0,3.0,-58.0,101751.5,71845.5,-29906.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,top,4, Jesus,-4.390625,3694.5,4.0,-3690.5,100021.0,2019.5,-98001.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_people_think,a Jehovah's Witness,religion,control,top,5,AMILY,-4.40234375,40.0,5.0,-35.0,70762.0,102953.5,32191.5
