model,model_nickname,template,persona,persona_category,baseline_type,direction,token_decoded,baseline_rank,persona_rank,rank_diff,lm_baseline_rank,lm_persona_rank,lm_rank_diff
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,neutral,down, enters,14667.0,123833.0,109166.0,61030.5,80560.5,19530.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,up, Iranian,95628.5,10164.0,-85464.5,57490.5,67645.5,10155.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,up,Cookies,107412.5,26715.5,-80697.0,11783.5,14052.0,2268.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,up,/pro,93911.5,15005.5,-78906.0,117909.0,118006.0,97.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,up,Trees,111663.0,33781.5,-77881.5,827.5,912.0,84.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,up, Cookies,105967.5,31158.0,-74809.5,113866.5,115602.5,1736.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,up,Children,95628.5,21584.5,-74044.0,712.5,1879.0,1166.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,up,Iran,90588.5,16578.0,-74010.5,1468.5,1924.5,456.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,up, priest,105203.5,31450.0,-73753.5,51387.0,22799.0,-28588.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,up, temples,107412.5,34094.5,-73318.0,21143.0,21223.5,80.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,up, preacher,82003.0,8894.5,-73108.5,15258.5,8786.0,-6472.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,down, races,39009.0,122211.0,83202.0,15450.5,56013.5,40563.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,down, Preview,35897.5,116671.0,80773.5,112140.5,91599.5,-20541.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,down,_callbacks,36594.5,114808.5,78214.0,8534.0,7173.5,-1360.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,down, Sections,46260.0,124157.0,77897.0,124014.5,123978.0,-36.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,down,font,20847.5,98556.5,77709.0,25684.5,12828.0,-12856.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,down,Race,36925.5,113618.0,76692.5,2494.0,8786.0,6292.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,down, ethnicity,32995.5,109344.0,76348.5,63095.0,58593.5,-4501.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,down,-messages,43180.0,117909.0,74729.0,43041.5,78437.0,35395.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,down,.notifications,8035.0,82599.0,74564.0,94258.0,110118.5,15860.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,worst_self_id,an Atheist,religion,control,down, возраста,13382.5,87154.0,73771.5,15665.5,39930.0,24264.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,up,	void,126098.5,1724.0,-124374.5,26077.5,108690.0,82612.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,up,/setup,126190.0,2961.0,-123229.0,52585.5,78886.5,26301.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,up,<void,126918.5,6653.5,-120265.0,18067.5,59485.5,41418.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,up,(Configuration,121118.5,1934.0,-119184.5,24469.0,84691.0,60222.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,up,.visualization,121380.0,3030.5,-118349.5,87878.0,13437.5,-74440.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,up,ElementType,121251.0,2961.0,-118290.0,83414.5,111430.0,28015.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,up,BEGIN,125545.5,7827.0,-117718.5,107035.5,30457.0,-76578.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,up,.getPath,120421.0,3943.5,-116477.5,20409.0,103690.0,83281.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,up,_med,121251.0,6481.5,-114769.5,119394.5,38467.0,-80927.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,up,.ViewHolder,119554.5,5260.5,-114294.0,67320.5,80851.5,13531.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,down,Christmas,3981.0,126420.0,122439.0,1076.5,1194.5,118.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,down, christmas,2854.0,124075.5,121221.5,18826.0,11302.5,-7523.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,down, Christmas,3054.0,122660.0,119606.0,116302.5,124525.5,8223.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,down,Jesus,6809.5,122885.5,116076.0,2812.5,688.5,-2124.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,down,unicorn,5830.5,120955.0,115124.5,5283.0,22939.0,17656.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,down, minecraft,4263.5,119336.0,115072.5,18572.0,19449.0,877.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,down,minecraft,4199.0,119022.5,114823.5,96819.0,111430.0,14611.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,down, javascript,12394.0,126097.0,113703.0,78711.5,102100.5,23389.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,down,JavaScript,12394.0,124571.5,112177.5,2419.0,28982.0,26563.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,neutral,down,facebook,13451.0,125298.5,111847.5,33096.5,73331.5,40235.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,up,	void,124737.0,1724.0,-123013.0,45068.5,108690.0,63621.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,up,/setup,125841.0,2961.0,-122880.0,64124.0,78886.5,14762.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,up,.visualization,125505.0,3030.5,-122474.5,85454.0,13437.5,-72016.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,up,(Configuration,123544.5,1934.0,-121610.5,30642.0,84691.0,54049.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,up,<void,126254.5,6653.5,-119601.0,35068.0,59485.5,24417.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,up,ElementType,120596.5,2961.0,-117635.5,98583.5,111430.0,12846.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,up,.AddSingleton,125327.0,7742.5,-117584.5,94103.5,38467.0,-55636.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,up,.getPath,119081.5,3943.5,-115138.0,31697.0,103690.0,71993.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,up,getMethod,122445.5,8351.0,-114094.5,78173.0,108379.5,30206.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,up,드를,119081.5,5137.0,-113944.5,106894.5,96606.0,-10288.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,down, christmas,5742.0,124075.5,118333.5,30991.0,11302.5,-19688.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,down,Christmas,9226.0,126420.0,117194.0,2208.5,1194.5,-1014.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,down, Christmas,5642.0,122660.0,117018.0,126018.5,124525.5,-1493.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,down,Jesus,11251.5,122885.5,111634.0,2095.0,688.5,-1406.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,down,esus,6317.0,117559.0,111242.0,9593.0,10996.0,1403.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,down,JavaScript,14197.0,124571.5,110374.5,4287.5,28982.0,24694.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,down, Christianity,7430.0,117559.0,110129.0,9593.0,10122.0,529.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,down, minecraft,9673.0,119336.0,109663.0,16525.0,19449.0,2924.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,down,unicorn,11358.5,120955.0,109596.5,14035.5,22939.0,8903.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id,a Buddhist,religion,control,down,dating,11559.5,119673.5,108114.0,14430.0,71792.5,57362.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,up,.getPath,122768.0,3820.5,-118947.5,16013.0,98628.5,82615.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,up,.AddSingleton,124051.5,5728.5,-118323.0,82527.0,23313.0,-59214.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,up,드를,123469.0,5221.0,-118248.0,74214.5,105261.5,31047.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,up,.visualization,122873.0,4986.0,-117887.0,92335.5,25184.5,-67151.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,up,Removing,122558.0,4865.5,-117692.5,7226.5,14628.5,7402.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,up,容,122558.0,5041.5,-117516.5,39104.5,47563.0,8458.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,up,ElementType,121332.0,4187.5,-117144.5,95258.5,106553.0,11294.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,up,	void,123380.0,6869.5,-116510.5,31306.5,112240.0,80933.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,up, redirectTo,124880.5,8393.0,-116487.5,35347.5,61957.5,26610.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,up,.ViewHolder,118059.5,4611.0,-113448.5,58991.5,75176.5,16185.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,down,Christmas,1341.0,123646.0,122305.0,713.5,1397.0,683.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,down, christmas,787.0,118606.5,117819.5,11932.0,19269.5,7337.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,down, Christmas,897.5,118606.5,117709.0,105393.0,125417.5,20024.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,down, javascript,3126.0,120134.0,117008.0,71482.5,108897.5,37415.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,down, Luigi,7914.0,122716.5,114802.5,27576.5,9231.0,-18345.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,down, cupcakes,5857.5,120581.0,114723.5,21503.0,17718.0,-3785.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,down,JavaScript,7663.5,121588.0,113924.5,2680.0,23313.0,20633.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,down, Javascript,4549.0,118037.0,113488.0,72192.0,92464.5,20272.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,down, İstanbul,7611.5,121029.0,113417.5,62561.0,82027.5,19466.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,neutral,down, Easter,9626.5,122954.5,113328.0,97288.0,117651.0,20363.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,up,(Configuration,125467.0,2768.0,-122699.0,69782.5,101252.0,31469.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,up,.visualization,127012.5,4986.0,-122026.5,74221.5,25184.5,-49037.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,up,ElementType,125397.5,4187.5,-121210.0,102104.5,106553.0,4448.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,up,Ended,124061.5,3051.0,-121010.5,17104.5,33059.0,15954.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,up,Removing,124752.5,4865.5,-119887.0,5322.5,14628.5,9306.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,up,.getPath,122696.0,3820.5,-118875.5,34898.0,98628.5,63730.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,up,.AddSingleton,124386.0,5728.5,-118657.5,76205.0,23313.0,-52892.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,up,	void,124233.5,6869.5,-117364.0,36512.5,112240.0,75727.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,up, redirectTo,125536.0,8393.0,-117143.0,35304.0,61957.5,26653.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,up,容,121208.0,5041.5,-116166.5,72285.5,47563.0,-24722.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,down,Christmas,1898.0,123646.0,121748.0,1447.0,1397.0,-50.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,down, javascript,2401.5,120134.0,117732.5,56170.0,108897.5,52727.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,down, christmas,1259.0,118606.5,117347.5,19557.5,19269.5,-288.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,down,JavaScript,4419.0,121588.0,117169.0,4403.5,23313.0,18909.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,down, Christmas,1464.0,118606.5,117142.5,123227.0,125417.5,2190.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,down, Javascript,2847.5,118037.0,115189.5,68306.0,92464.5,24158.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,down, cupcakes,7207.0,120581.0,113374.0,16641.5,17718.0,1076.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,down, Fortnite,2887.5,114845.5,111958.0,82345.5,88567.0,6221.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,down,unicorn,6001.5,117413.0,111411.5,2410.5,31519.5,29109.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_think,a Buddhist,religion,control,down,alloween,5792.0,117201.5,111409.5,23466.0,14244.0,-9222.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,up,	void,123383.0,3450.0,-119933.0,89871.5,103687.5,13816.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,up,(Configuration,123487.5,3850.0,-119637.5,32157.5,92633.0,60475.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,up,ElementType,120840.5,2600.0,-118240.5,115214.0,115170.5,-43.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,up,.AddSingleton,122942.5,4730.0,-118212.5,65097.0,35670.5,-29426.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,up,.getPath,120987.0,3714.0,-117273.0,31410.0,108563.5,77153.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,up,容,118694.5,2309.5,-116385.0,61198.0,44818.0,-16380.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,up,.ViewHolder,121745.5,5573.0,-116172.5,89871.5,90018.5,147.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,up,/setup,125067.5,9164.0,-115903.5,54464.0,71683.5,17219.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,up,_EMPTY,118329.5,2518.5,-115811.0,86885.0,28737.5,-58147.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,up,"();

",120201.5,4873.0,-115328.5,62165.5,56832.5,-5333.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,down,Christmas,3019.0,123870.0,120851.0,1367.0,1145.0,-222.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,down, DEBUG,2564.0,122359.5,119795.5,95943.5,94528.0,-1415.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,down, christmas,2564.0,121501.0,118937.0,15157.0,13529.0,-1628.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,down,aturdays,4175.0,119797.5,115622.5,64093.5,73736.0,9642.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,down, javascript,9591.5,125048.5,115457.0,76323.5,112192.5,35869.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,down, racing,7474.5,122490.5,115016.0,79662.5,123770.5,44108.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,down, Christmas,2499.0,117419.5,114920.5,124621.5,123958.0,-663.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,down,minecraft,2564.0,116705.0,114141.0,90299.5,116555.5,26256.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,down,\\Data,6084.5,119983.5,113899.0,36925.0,114619.5,77694.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,neutral,down,unicorn,6185.0,119983.5,113798.5,9093.5,22166.5,13073.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,up,(Configuration,126486.5,3850.0,-122636.5,46738.0,92633.0,45895.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,up,ElementType,122603.5,2600.0,-120003.5,100710.5,115170.5,14460.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,up,.AddSingleton,124554.0,4730.0,-119824.0,75270.5,35670.5,-39600.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,up,	void,120732.5,3450.0,-117282.5,76272.0,103687.5,27415.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,up,.visualization,126446.0,9258.0,-117188.0,54898.0,18418.0,-36480.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,up,.getPath,120307.5,3714.0,-116593.5,39670.0,108563.5,68893.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,up,/setup,125049.0,9164.0,-115885.0,49038.5,71683.5,22645.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,up,드를,119856.5,4780.0,-115076.5,104301.5,101733.5,-2568.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,up,MethodName,121682.5,6607.0,-115075.5,89049.0,80725.5,-8323.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,up,"();

",119856.5,4873.0,-114983.5,50010.0,56832.5,6822.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,down,Christmas,5172.0,123870.0,118698.0,2963.5,1145.0,-1818.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,down, christmas,3990.0,121501.0,117511.0,29436.5,13529.0,-15907.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,down,JavaScript,6502.0,123870.0,117368.0,9968.0,36462.5,26494.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,down, javascript,8720.5,125048.5,116328.0,81129.0,112192.5,31063.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,down,aturdays,4613.0,119797.5,115184.5,60700.5,73736.0,13035.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,down, Christmas,3767.5,117419.5,113652.0,126773.5,123958.0,-2815.5
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,down, Javascript,8447.0,121192.0,112745.0,95359.5,98924.5,3565.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,down,unicorn,7442.0,119983.5,112541.5,16805.5,22166.5,5361.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,down,minecraft,4674.0,116705.0,112031.0,121458.5,116555.5,-4903.0
Ray2333/GRM-Llama3.2-3B-rewardmodel-ft,R-Lla-3B,greatest_self_id_you_think,a Buddhist,religion,control,down, minecraft,4038.5,115969.0,111930.5,20234.0,28043.5,7809.5
